year_quarter,year,hb,admission_type,simd,stays,average_length_of_stay,winter,post_covid
2020 Q1,2020,S08000015,Elective Inpatients,1,95,3.49473684210526,TRUE,TRUE
2020 Q2,2020,S08000015,Elective Inpatients,1,35,7.11428571428571,FALSE,TRUE
2020 Q3,2020,S08000015,Elective Inpatients,1,88,3.36363636363636,FALSE,TRUE
2020 Q4,2020,S08000015,Elective Inpatients,1,80,4.8,TRUE,TRUE
2021 Q1,2021,S08000015,Elective Inpatients,1,55,4.45454545454545,TRUE,TRUE
2021 Q2,2021,S08000015,Elective Inpatients,1,70,3.2,FALSE,TRUE
2021 Q3,2021,S08000015,Elective Inpatients,1,80,13.45,FALSE,TRUE
2021 Q4,2021,S08000015,Elective Inpatients,1,65,3.30769230769231,TRUE,TRUE
2022 Q1,2022,S08000015,Elective Inpatients,1,70,5.7,TRUE,TRUE
2022 Q2,2022,S08000015,Elective Inpatients,1,75,4.6,FALSE,TRUE
2022 Q3,2022,S08000015,Elective Inpatients,1,100,4.95,FALSE,TRUE
2022 Q4,2022,S08000015,Elective Inpatients,1,80,3.875,TRUE,TRUE
2018 Q1,2018,S08000015,Elective Inpatients,2,165,3.47878787878788,TRUE,FALSE
2018 Q2,2018,S08000015,Elective Inpatients,2,170,4.1,FALSE,FALSE
2018 Q3,2018,S08000015,Elective Inpatients,2,177,3.67796610169492,FALSE,FALSE
2018 Q4,2018,S08000015,Elective Inpatients,2,175,4.66857142857143,TRUE,FALSE
2019 Q1,2019,S08000015,Elective Inpatients,2,180,4.96666666666667,TRUE,FALSE
2019 Q2,2019,S08000015,Elective Inpatients,2,175,3.05142857142857,FALSE,FALSE
2019 Q3,2019,S08000015,Elective Inpatients,2,205,3.83414634146341,FALSE,FALSE
2019 Q4,2019,S08000015,Elective Inpatients,2,170,6.53529411764706,TRUE,FALSE
2020 Q1,2020,S08000015,Elective Inpatients,2,143,3.54545454545455,TRUE,TRUE
2020 Q2,2020,S08000015,Elective Inpatients,2,40,5.25,FALSE,TRUE
2020 Q3,2020,S08000015,Elective Inpatients,2,110,4.82727272727273,FALSE,TRUE
2020 Q4,2020,S08000015,Elective Inpatients,2,104,3.71153846153846,TRUE,TRUE
2021 Q1,2021,S08000015,Elective Inpatients,2,83,2.25301204819277,TRUE,TRUE
2021 Q2,2021,S08000015,Elective Inpatients,2,120,4.24166666666667,FALSE,TRUE
2021 Q3,2021,S08000015,Elective Inpatients,2,110,5.73636363636364,FALSE,TRUE
2021 Q4,2021,S08000015,Elective Inpatients,2,105,4.51428571428571,TRUE,TRUE
2022 Q1,2022,S08000015,Elective Inpatients,2,85,3.8,TRUE,TRUE
2022 Q2,2022,S08000015,Elective Inpatients,2,95,6.87368421052632,FALSE,TRUE
2022 Q3,2022,S08000015,Elective Inpatients,2,130,2.8,FALSE,TRUE
2022 Q4,2022,S08000015,Elective Inpatients,2,145,4.67586206896552,TRUE,TRUE
2018 Q1,2018,S08000015,Elective Inpatients,3,165,4.33939393939394,TRUE,FALSE
2018 Q2,2018,S08000015,Elective Inpatients,3,150,2.96,FALSE,FALSE
2018 Q3,2018,S08000015,Elective Inpatients,3,140,3.64285714285714,FALSE,FALSE
2018 Q4,2018,S08000015,Elective Inpatients,3,160,3.33125,TRUE,FALSE
2019 Q1,2019,S08000015,Elective Inpatients,3,135,2.76296296296296,TRUE,FALSE
2019 Q2,2019,S08000015,Elective Inpatients,3,160,6.66875,FALSE,FALSE
2019 Q3,2019,S08000015,Elective Inpatients,3,155,3.72258064516129,FALSE,FALSE
2019 Q4,2019,S08000015,Elective Inpatients,3,141,3.5886524822695,TRUE,FALSE
2020 Q1,2020,S08000015,Elective Inpatients,3,145,4.66896551724138,TRUE,TRUE
2020 Q2,2020,S08000015,Elective Inpatients,3,45,3.57777777777778,FALSE,TRUE
2020 Q3,2020,S08000015,Elective Inpatients,3,95,4.47368421052632,FALSE,TRUE
2020 Q4,2020,S08000015,Elective Inpatients,3,80,4,TRUE,TRUE
2021 Q1,2021,S08000015,Elective Inpatients,3,75,3.01333333333333,TRUE,TRUE
2021 Q2,2021,S08000015,Elective Inpatients,3,119,3.20168067226891,FALSE,TRUE
2021 Q3,2021,S08000015,Elective Inpatients,3,85,3.83529411764706,FALSE,TRUE
2021 Q4,2021,S08000015,Elective Inpatients,3,85,4.43529411764706,TRUE,TRUE
2022 Q1,2022,S08000015,Elective Inpatients,3,85,3.50588235294118,TRUE,TRUE
2022 Q2,2022,S08000015,Elective Inpatients,3,100,3.17,FALSE,TRUE
2022 Q3,2022,S08000015,Elective Inpatients,3,130,4.03076923076923,FALSE,TRUE
2022 Q4,2022,S08000015,Elective Inpatients,3,130,4.12307692307692,TRUE,TRUE
2018 Q1,2018,S08000015,Elective Inpatients,4,90,3.22222222222222,TRUE,FALSE
2018 Q2,2018,S08000015,Elective Inpatients,4,95,6.30526315789474,FALSE,FALSE
2018 Q3,2018,S08000015,Elective Inpatients,4,105,4.8952380952381,FALSE,FALSE
2018 Q4,2018,S08000015,Elective Inpatients,4,100,3.82,TRUE,FALSE
2019 Q1,2019,S08000015,Elective Inpatients,4,100,4.04,TRUE,FALSE
2019 Q2,2019,S08000015,Elective Inpatients,4,105,4.82857142857143,FALSE,FALSE
2019 Q3,2019,S08000015,Elective Inpatients,4,110,2.69090909090909,FALSE,FALSE
2019 Q4,2019,S08000015,Elective Inpatients,4,100,2.87,TRUE,FALSE
2020 Q1,2020,S08000015,Elective Inpatients,4,110,4.23636363636364,TRUE,TRUE
2020 Q2,2020,S08000015,Elective Inpatients,4,25,8.48,FALSE,TRUE
2020 Q3,2020,S08000015,Elective Inpatients,4,60,3.53333333333333,FALSE,TRUE
2020 Q4,2020,S08000015,Elective Inpatients,4,55,4,TRUE,TRUE
2021 Q1,2021,S08000015,Elective Inpatients,4,60,3.28333333333333,TRUE,TRUE
2021 Q2,2021,S08000015,Elective Inpatients,4,75,3.52,FALSE,TRUE
2021 Q3,2021,S08000015,Elective Inpatients,4,60,4.15,FALSE,TRUE
2021 Q4,2021,S08000015,Elective Inpatients,4,70,3.95714285714286,TRUE,TRUE
2022 Q1,2022,S08000015,Elective Inpatients,4,55,3.49090909090909,TRUE,TRUE
2022 Q2,2022,S08000015,Elective Inpatients,4,60,4.36666666666667,FALSE,TRUE
2022 Q3,2022,S08000015,Elective Inpatients,4,85,5.16470588235294,FALSE,TRUE
2022 Q4,2022,S08000015,Elective Inpatients,4,100,4.29,TRUE,TRUE
2018 Q1,2018,S08000015,Elective Inpatients,5,155,3.64516129032258,TRUE,FALSE
2018 Q2,2018,S08000015,Elective Inpatients,5,135,5.52592592592593,FALSE,FALSE
2018 Q3,2018,S08000015,Elective Inpatients,5,135,4.75555555555556,FALSE,FALSE
2018 Q4,2018,S08000015,Elective Inpatients,5,120,5.50833333333333,TRUE,FALSE
2019 Q1,2019,S08000015,Elective Inpatients,5,145,3.80689655172414,TRUE,FALSE
2019 Q2,2019,S08000015,Elective Inpatients,5,150,4.22666666666667,FALSE,FALSE
2019 Q3,2019,S08000015,Elective Inpatients,5,120,5.08333333333333,FALSE,FALSE
2019 Q4,2019,S08000015,Elective Inpatients,5,140,3.40714285714286,TRUE,FALSE
2020 Q1,2020,S08000015,Elective Inpatients,5,130,4.58461538461538,TRUE,TRUE
2020 Q2,2020,S08000015,Elective Inpatients,5,50,6.44,FALSE,TRUE
2020 Q3,2020,S08000015,Elective Inpatients,5,75,2.70666666666667,FALSE,TRUE
2020 Q4,2020,S08000015,Elective Inpatients,5,85,4.24705882352941,TRUE,TRUE
2021 Q1,2021,S08000015,Elective Inpatients,5,55,3.87272727272727,TRUE,TRUE
2021 Q2,2021,S08000015,Elective Inpatients,5,100,4.22,FALSE,TRUE
2021 Q3,2021,S08000015,Elective Inpatients,5,75,3.45333333333333,FALSE,TRUE
2021 Q4,2021,S08000015,Elective Inpatients,5,120,4.725,TRUE,TRUE
2022 Q1,2022,S08000015,Elective Inpatients,5,90,3.97777777777778,TRUE,TRUE
2022 Q2,2022,S08000015,Elective Inpatients,5,90,4.26666666666667,FALSE,TRUE
2022 Q3,2022,S08000015,Elective Inpatients,5,90,4.58888888888889,FALSE,TRUE
2022 Q4,2022,S08000015,Elective Inpatients,5,110,3.82727272727273,TRUE,TRUE
2018 Q1,2018,S08000016,Elective Inpatients,1,35,5.6,TRUE,FALSE
2018 Q2,2018,S08000016,Elective Inpatients,1,50,2.46,FALSE,FALSE
2018 Q3,2018,S08000016,Elective Inpatients,1,45,4,FALSE,FALSE
2018 Q4,2018,S08000016,Elective Inpatients,1,40,4.25,TRUE,FALSE
2019 Q1,2019,S08000016,Elective Inpatients,1,36,2.61111111111111,TRUE,FALSE
2019 Q2,2019,S08000016,Elective Inpatients,1,45,3.42222222222222,FALSE,FALSE
2019 Q3,2019,S08000016,Elective Inpatients,1,45,3.6,FALSE,FALSE
2019 Q4,2019,S08000016,Elective Inpatients,1,37,1.86486486486486,TRUE,FALSE
2020 Q1,2020,S08000016,Elective Inpatients,1,39,5.30769230769231,TRUE,TRUE
2020 Q2,2020,S08000016,Elective Inpatients,1,12,4.58333333333333,FALSE,TRUE
2020 Q3,2020,S08000016,Elective Inpatients,1,20,5.25,FALSE,TRUE
2020 Q4,2020,S08000016,Elective Inpatients,1,18,2.83333333333333,TRUE,TRUE
2021 Q1,2021,S08000016,Elective Inpatients,1,20,4.3,TRUE,TRUE
2021 Q2,2021,S08000016,Elective Inpatients,1,28,4.03571428571429,FALSE,TRUE
2021 Q3,2021,S08000016,Elective Inpatients,1,10,7.7,FALSE,TRUE
2021 Q4,2021,S08000016,Elective Inpatients,1,29,4.27586206896552,TRUE,TRUE
2022 Q1,2022,S08000016,Elective Inpatients,1,10,6.1,TRUE,TRUE
2022 Q2,2022,S08000016,Elective Inpatients,1,30,2.93333333333333,FALSE,TRUE
2022 Q3,2022,S08000016,Elective Inpatients,1,30,2.9,FALSE,TRUE
2022 Q4,2022,S08000016,Elective Inpatients,1,25,4.2,TRUE,TRUE
2018 Q1,2018,S08000016,Elective Inpatients,2,85,3.37647058823529,TRUE,FALSE
2018 Q2,2018,S08000016,Elective Inpatients,2,110,4.04545454545455,FALSE,FALSE
2018 Q3,2018,S08000016,Elective Inpatients,2,120,2.61666666666667,FALSE,FALSE
2018 Q4,2018,S08000016,Elective Inpatients,2,105,4.44761904761905,TRUE,FALSE
2019 Q1,2019,S08000016,Elective Inpatients,2,130,4.01538461538462,TRUE,FALSE
2019 Q2,2019,S08000016,Elective Inpatients,2,100,3.23,FALSE,FALSE
2019 Q3,2019,S08000016,Elective Inpatients,2,119,3.52100840336134,FALSE,FALSE
2019 Q4,2019,S08000016,Elective Inpatients,2,125,3.328,TRUE,FALSE
2020 Q1,2020,S08000016,Elective Inpatients,2,105,3.20952380952381,TRUE,TRUE
2020 Q2,2020,S08000016,Elective Inpatients,2,30,3.1,FALSE,TRUE
2020 Q3,2020,S08000016,Elective Inpatients,2,45,3.66666666666667,FALSE,TRUE
2020 Q4,2020,S08000016,Elective Inpatients,2,80,2.65,TRUE,TRUE
2021 Q1,2021,S08000016,Elective Inpatients,2,58,5.41379310344828,TRUE,TRUE
2021 Q2,2021,S08000016,Elective Inpatients,2,70,3.1,FALSE,TRUE
2021 Q3,2021,S08000016,Elective Inpatients,2,75,3.68,FALSE,TRUE
2021 Q4,2021,S08000016,Elective Inpatients,2,70,5.5,TRUE,TRUE
2022 Q1,2022,S08000016,Elective Inpatients,2,65,4.2,TRUE,TRUE
2022 Q2,2022,S08000016,Elective Inpatients,2,60,2.86666666666667,FALSE,TRUE
2022 Q3,2022,S08000016,Elective Inpatients,2,70,3.51428571428571,FALSE,TRUE
2022 Q4,2022,S08000016,Elective Inpatients,2,75,6.44,TRUE,TRUE
2018 Q1,2018,S08000016,Elective Inpatients,3,245,3.23265306122449,TRUE,FALSE
2018 Q2,2018,S08000016,Elective Inpatients,3,275,3.57818181818182,FALSE,FALSE
2018 Q3,2018,S08000016,Elective Inpatients,3,290,3.49310344827586,FALSE,FALSE
2018 Q4,2018,S08000016,Elective Inpatients,3,305,3.64590163934426,TRUE,FALSE
2019 Q1,2019,S08000016,Elective Inpatients,3,265,2.80377358490566,TRUE,FALSE
2019 Q2,2019,S08000016,Elective Inpatients,3,315,4.66984126984127,FALSE,FALSE
2019 Q3,2019,S08000016,Elective Inpatients,3,295,2.83389830508475,FALSE,FALSE
2019 Q4,2019,S08000016,Elective Inpatients,3,275,3.46909090909091,TRUE,FALSE
2020 Q1,2020,S08000016,Elective Inpatients,3,225,2.96888888888889,TRUE,TRUE
2020 Q2,2020,S08000016,Elective Inpatients,3,85,4.22352941176471,FALSE,TRUE
2020 Q3,2020,S08000016,Elective Inpatients,3,130,3.59230769230769,FALSE,TRUE
2020 Q4,2020,S08000016,Elective Inpatients,3,170,3.9,TRUE,TRUE
2021 Q1,2021,S08000016,Elective Inpatients,3,107,4.16822429906542,TRUE,TRUE
2021 Q2,2021,S08000016,Elective Inpatients,3,175,4.01142857142857,FALSE,TRUE
2021 Q3,2021,S08000016,Elective Inpatients,3,145,3.88965517241379,FALSE,TRUE
2021 Q4,2021,S08000016,Elective Inpatients,3,155,4.09032258064516,TRUE,TRUE
2022 Q1,2022,S08000016,Elective Inpatients,3,160,3.94375,TRUE,TRUE
2022 Q2,2022,S08000016,Elective Inpatients,3,174,4.05172413793103,FALSE,TRUE
2022 Q3,2022,S08000016,Elective Inpatients,3,180,5.84444444444444,FALSE,TRUE
2022 Q4,2022,S08000016,Elective Inpatients,3,195,3.64102564102564,TRUE,TRUE
2018 Q1,2018,S08000016,Elective Inpatients,4,180,4.50555555555556,TRUE,FALSE
2018 Q2,2018,S08000016,Elective Inpatients,4,170,3.58823529411765,FALSE,FALSE
2018 Q3,2018,S08000016,Elective Inpatients,4,205,3.49268292682927,FALSE,FALSE
2018 Q4,2018,S08000016,Elective Inpatients,4,225,3.64,TRUE,FALSE
2019 Q1,2019,S08000016,Elective Inpatients,4,195,3.21025641025641,TRUE,FALSE
2019 Q2,2019,S08000016,Elective Inpatients,4,185,4.37837837837838,FALSE,FALSE
2019 Q3,2019,S08000016,Elective Inpatients,4,190,3.25263157894737,FALSE,FALSE
2019 Q4,2019,S08000016,Elective Inpatients,4,170,3.74117647058824,TRUE,FALSE
2020 Q1,2020,S08000016,Elective Inpatients,4,170,2.55882352941176,TRUE,TRUE
2020 Q2,2020,S08000016,Elective Inpatients,4,50,4.4,FALSE,TRUE
2020 Q3,2020,S08000016,Elective Inpatients,4,85,4.31764705882353,FALSE,TRUE
2020 Q4,2020,S08000016,Elective Inpatients,4,107,2.86915887850467,TRUE,TRUE
2021 Q1,2021,S08000016,Elective Inpatients,4,85,4.01176470588235,TRUE,TRUE
2021 Q2,2021,S08000016,Elective Inpatients,4,148,4.74324324324324,FALSE,TRUE
2021 Q3,2021,S08000016,Elective Inpatients,4,130,3.73846153846154,FALSE,TRUE
2021 Q4,2021,S08000016,Elective Inpatients,4,145,3.82068965517241,TRUE,TRUE
2022 Q1,2022,S08000016,Elective Inpatients,4,120,3.36666666666667,TRUE,TRUE
2022 Q2,2022,S08000016,Elective Inpatients,4,110,3.4,FALSE,TRUE
2022 Q3,2022,S08000016,Elective Inpatients,4,91,4.1978021978022,FALSE,TRUE
2022 Q4,2022,S08000016,Elective Inpatients,4,130,3.95384615384615,TRUE,TRUE
2018 Q1,2018,S08000016,Elective Inpatients,5,52,4.11538461538461,TRUE,FALSE
2018 Q2,2018,S08000016,Elective Inpatients,5,45,4.2,FALSE,FALSE
2018 Q3,2018,S08000016,Elective Inpatients,5,50,3.16,FALSE,FALSE
2018 Q4,2018,S08000016,Elective Inpatients,5,45,2.4,TRUE,FALSE
2019 Q1,2019,S08000016,Elective Inpatients,5,40,4,TRUE,FALSE
2019 Q2,2019,S08000016,Elective Inpatients,5,38,3.47368421052632,FALSE,FALSE
2019 Q3,2019,S08000016,Elective Inpatients,5,50,2.38,FALSE,FALSE
2019 Q4,2019,S08000016,Elective Inpatients,5,45,4.82222222222222,TRUE,FALSE
2020 Q1,2020,S08000016,Elective Inpatients,5,35,2.62857142857143,TRUE,TRUE
2020 Q2,2020,S08000016,Elective Inpatients,5,20,4.55,FALSE,TRUE
2020 Q3,2020,S08000016,Elective Inpatients,5,30,3.73333333333333,FALSE,TRUE
2020 Q4,2020,S08000016,Elective Inpatients,5,31,4.12903225806452,TRUE,TRUE
2021 Q1,2021,S08000016,Elective Inpatients,5,23,3.78260869565217,TRUE,TRUE
2021 Q2,2021,S08000016,Elective Inpatients,5,36,3,FALSE,TRUE
2021 Q3,2021,S08000016,Elective Inpatients,5,33,3.06060606060606,FALSE,TRUE
2021 Q4,2021,S08000016,Elective Inpatients,5,45,3.08888888888889,TRUE,TRUE
2022 Q1,2022,S08000016,Elective Inpatients,5,35,3.25714285714286,TRUE,TRUE
2022 Q2,2022,S08000016,Elective Inpatients,5,35,3.28571428571429,FALSE,TRUE
2022 Q3,2022,S08000016,Elective Inpatients,5,45,3.46666666666667,FALSE,TRUE
2022 Q4,2022,S08000016,Elective Inpatients,5,34,3.17647058823529,TRUE,TRUE
2018 Q1,2018,S08000017,Elective Inpatients,1,80,5.875,TRUE,FALSE
2018 Q2,2018,S08000017,Elective Inpatients,1,90,3.68888888888889,FALSE,FALSE
2018 Q3,2018,S08000017,Elective Inpatients,1,100,3.83,FALSE,FALSE
2018 Q4,2018,S08000017,Elective Inpatients,1,70,4.01428571428571,TRUE,FALSE
2019 Q1,2019,S08000017,Elective Inpatients,1,93,3.1505376344086,TRUE,FALSE
2019 Q2,2019,S08000017,Elective Inpatients,1,95,2.72631578947368,FALSE,FALSE
2019 Q3,2019,S08000017,Elective Inpatients,1,100,4.01,FALSE,FALSE
2019 Q4,2019,S08000017,Elective Inpatients,1,90,4.76666666666667,TRUE,FALSE
2020 Q1,2020,S08000017,Elective Inpatients,1,80,2.8625,TRUE,TRUE
2020 Q2,2020,S08000017,Elective Inpatients,1,25,2.44,FALSE,TRUE
2020 Q3,2020,S08000017,Elective Inpatients,1,60,4.61666666666667,FALSE,TRUE
2020 Q4,2020,S08000017,Elective Inpatients,1,70,3.61428571428571,TRUE,TRUE
2021 Q1,2021,S08000017,Elective Inpatients,1,60,2.78333333333333,TRUE,TRUE
2021 Q2,2021,S08000017,Elective Inpatients,1,70,5.28571428571429,FALSE,TRUE
2021 Q3,2021,S08000017,Elective Inpatients,1,55,6.05454545454545,FALSE,TRUE
2021 Q4,2021,S08000017,Elective Inpatients,1,50,4.12,TRUE,TRUE
2022 Q1,2022,S08000017,Elective Inpatients,1,40,2.45,TRUE,TRUE
2022 Q2,2022,S08000017,Elective Inpatients,1,65,3.70769230769231,FALSE,TRUE
2022 Q3,2022,S08000017,Elective Inpatients,1,60,5.31666666666667,FALSE,TRUE
2022 Q4,2022,S08000017,Elective Inpatients,1,60,3.73333333333333,TRUE,TRUE
2018 Q1,2018,S08000017,Elective Inpatients,2,253,3.77075098814229,TRUE,FALSE
2018 Q2,2018,S08000017,Elective Inpatients,2,293,4.74744027303754,FALSE,FALSE
2018 Q3,2018,S08000017,Elective Inpatients,2,319,4.17241379310345,FALSE,FALSE
2018 Q4,2018,S08000017,Elective Inpatients,2,326,3.88343558282209,TRUE,FALSE
2019 Q1,2019,S08000017,Elective Inpatients,2,293,3.56996587030717,TRUE,FALSE
2019 Q2,2019,S08000017,Elective Inpatients,2,296,3.5945945945946,FALSE,FALSE
2019 Q3,2019,S08000017,Elective Inpatients,2,286,3.79020979020979,FALSE,FALSE
2019 Q4,2019,S08000017,Elective Inpatients,2,260,4.48076923076923,TRUE,FALSE
2020 Q1,2020,S08000017,Elective Inpatients,2,234,4.57264957264957,TRUE,TRUE
2020 Q2,2020,S08000017,Elective Inpatients,2,95,4.52631578947368,FALSE,TRUE
2020 Q3,2020,S08000017,Elective Inpatients,2,205,3.82439024390244,FALSE,TRUE
2020 Q4,2020,S08000017,Elective Inpatients,2,229,4.83406113537118,TRUE,TRUE
2021 Q1,2021,S08000017,Elective Inpatients,2,165,4.78181818181818,TRUE,TRUE
2021 Q2,2021,S08000017,Elective Inpatients,2,246,5.30487804878049,FALSE,TRUE
2021 Q3,2021,S08000017,Elective Inpatients,2,181,4.15469613259669,FALSE,TRUE
2021 Q4,2021,S08000017,Elective Inpatients,2,156,4.16666666666667,TRUE,TRUE
2022 Q1,2022,S08000017,Elective Inpatients,2,180,4.6,TRUE,TRUE
2022 Q2,2022,S08000017,Elective Inpatients,2,229,3.20960698689956,FALSE,TRUE
2022 Q3,2022,S08000017,Elective Inpatients,2,192,4.25520833333333,FALSE,TRUE
2022 Q4,2022,S08000017,Elective Inpatients,2,231,3.44588744588745,TRUE,TRUE
2018 Q1,2018,S08000017,Elective Inpatients,3,383,3.45169712793734,TRUE,FALSE
2018 Q2,2018,S08000017,Elective Inpatients,3,396,3.9520202020202,FALSE,FALSE
2018 Q3,2018,S08000017,Elective Inpatients,3,397,3.39798488664987,FALSE,FALSE
2018 Q4,2018,S08000017,Elective Inpatients,3,432,3.09953703703704,TRUE,FALSE
2019 Q1,2019,S08000017,Elective Inpatients,3,416,4.26442307692308,TRUE,FALSE
2019 Q2,2019,S08000017,Elective Inpatients,3,418,3.71291866028708,FALSE,FALSE
2019 Q3,2019,S08000017,Elective Inpatients,3,391,4.18158567774936,FALSE,FALSE
2019 Q4,2019,S08000017,Elective Inpatients,3,408,3.99019607843137,TRUE,FALSE
2020 Q1,2020,S08000017,Elective Inpatients,3,353,3.6685552407932,TRUE,TRUE
2020 Q2,2020,S08000017,Elective Inpatients,3,125,5.944,FALSE,TRUE
2020 Q3,2020,S08000017,Elective Inpatients,3,245,3.24081632653061,FALSE,TRUE
2020 Q4,2020,S08000017,Elective Inpatients,3,328,3.72256097560976,TRUE,TRUE
2021 Q1,2021,S08000017,Elective Inpatients,3,260,4.68076923076923,TRUE,TRUE
2021 Q2,2021,S08000017,Elective Inpatients,3,330,3.84545454545455,FALSE,TRUE
2021 Q3,2021,S08000017,Elective Inpatients,3,245,4.74285714285714,FALSE,TRUE
2021 Q4,2021,S08000017,Elective Inpatients,3,248,5.13709677419355,TRUE,TRUE
2022 Q1,2022,S08000017,Elective Inpatients,3,264,3.84469696969697,TRUE,TRUE
2022 Q2,2022,S08000017,Elective Inpatients,3,263,4.28897338403042,FALSE,TRUE
2022 Q3,2022,S08000017,Elective Inpatients,3,279,4.22222222222222,FALSE,TRUE
2022 Q4,2022,S08000017,Elective Inpatients,3,324,4.35185185185185,TRUE,TRUE
2018 Q1,2018,S08000017,Elective Inpatients,4,155,5.9741935483871,TRUE,FALSE
2018 Q2,2018,S08000017,Elective Inpatients,4,170,3.9,FALSE,FALSE
2018 Q3,2018,S08000017,Elective Inpatients,4,186,3.72043010752688,FALSE,FALSE
2018 Q4,2018,S08000017,Elective Inpatients,4,162,3.4320987654321,TRUE,FALSE
2019 Q1,2019,S08000017,Elective Inpatients,4,165,4.16363636363636,TRUE,FALSE
2019 Q2,2019,S08000017,Elective Inpatients,4,175,3.54285714285714,FALSE,FALSE
2019 Q3,2019,S08000017,Elective Inpatients,4,155,4.05161290322581,FALSE,FALSE
2019 Q4,2019,S08000017,Elective Inpatients,4,164,3.93292682926829,TRUE,FALSE
2020 Q1,2020,S08000017,Elective Inpatients,4,145,3.06896551724138,TRUE,TRUE
2020 Q2,2020,S08000017,Elective Inpatients,4,60,3.63333333333333,FALSE,TRUE
2020 Q3,2020,S08000017,Elective Inpatients,4,120,3.95,FALSE,TRUE
2020 Q4,2020,S08000017,Elective Inpatients,4,140,3.25714285714286,TRUE,TRUE
2021 Q1,2021,S08000017,Elective Inpatients,4,105,3.31428571428571,TRUE,TRUE
2021 Q2,2021,S08000017,Elective Inpatients,4,160,4.11875,FALSE,TRUE
2021 Q3,2021,S08000017,Elective Inpatients,4,135,3.92592592592593,FALSE,TRUE
2021 Q4,2021,S08000017,Elective Inpatients,4,130,3.13076923076923,TRUE,TRUE
2022 Q1,2022,S08000017,Elective Inpatients,4,100,5.32,TRUE,TRUE
2022 Q2,2022,S08000017,Elective Inpatients,4,135,3.4,FALSE,TRUE
2022 Q3,2022,S08000017,Elective Inpatients,4,120,3.99166666666667,FALSE,TRUE
2022 Q4,2022,S08000017,Elective Inpatients,4,135,3.8,TRUE,TRUE
2018 Q1,2018,S08000017,Elective Inpatients,5,75,3.05333333333333,TRUE,FALSE
2018 Q2,2018,S08000017,Elective Inpatients,5,100,4.35,FALSE,FALSE
2018 Q3,2018,S08000017,Elective Inpatients,5,100,3.65,FALSE,FALSE
2018 Q4,2018,S08000017,Elective Inpatients,5,80,6.1125,TRUE,FALSE
2019 Q1,2019,S08000017,Elective Inpatients,5,70,3.52857142857143,TRUE,FALSE
2019 Q2,2019,S08000017,Elective Inpatients,5,55,3.83636363636364,FALSE,FALSE
2019 Q3,2019,S08000017,Elective Inpatients,5,70,4.14285714285714,FALSE,FALSE
2019 Q4,2019,S08000017,Elective Inpatients,5,80,2.8875,TRUE,FALSE
2020 Q1,2020,S08000017,Elective Inpatients,5,80,2.95,TRUE,TRUE
2020 Q2,2020,S08000017,Elective Inpatients,5,20,5.65,FALSE,TRUE
2020 Q3,2020,S08000017,Elective Inpatients,5,60,3.61666666666667,FALSE,TRUE
2020 Q4,2020,S08000017,Elective Inpatients,5,70,2.82857142857143,TRUE,TRUE
2021 Q1,2021,S08000017,Elective Inpatients,5,50,4.4,TRUE,TRUE
2021 Q2,2021,S08000017,Elective Inpatients,5,75,4.17333333333333,FALSE,TRUE
2021 Q3,2021,S08000017,Elective Inpatients,5,45,3.4,FALSE,TRUE
2021 Q4,2021,S08000017,Elective Inpatients,5,55,6.67272727272727,TRUE,TRUE
2022 Q1,2022,S08000017,Elective Inpatients,5,50,4.6,TRUE,TRUE
2022 Q2,2022,S08000017,Elective Inpatients,5,60,4.26666666666667,FALSE,TRUE
2022 Q3,2022,S08000017,Elective Inpatients,5,60,4.28333333333333,FALSE,TRUE
2022 Q4,2022,S08000017,Elective Inpatients,5,60,5.25,TRUE,TRUE
2018 Q1,2018,S08000029,Elective Inpatients,1,441,2.55102040816327,TRUE,FALSE
2018 Q2,2018,S08000029,Elective Inpatients,1,501,3.41117764471058,FALSE,FALSE
2018 Q3,2018,S08000029,Elective Inpatients,1,426,3.30046948356808,FALSE,FALSE
2018 Q4,2018,S08000029,Elective Inpatients,1,463,3.11015118790497,TRUE,FALSE
2019 Q1,2019,S08000029,Elective Inpatients,1,473,3.02325581395349,TRUE,FALSE
2019 Q2,2019,S08000029,Elective Inpatients,1,441,3.26303854875283,FALSE,FALSE
2019 Q3,2019,S08000029,Elective Inpatients,1,442,2.47285067873303,FALSE,FALSE
2019 Q4,2019,S08000029,Elective Inpatients,1,445,3.37752808988764,TRUE,FALSE
2020 Q1,2020,S08000029,Elective Inpatients,1,404,3.58910891089109,TRUE,TRUE
2020 Q2,2020,S08000029,Elective Inpatients,1,121,3.7603305785124,FALSE,TRUE
2020 Q3,2020,S08000029,Elective Inpatients,1,283,3.19081272084806,FALSE,TRUE
