id,quarter,quarter_qf,hb,hbqf,specialty_name,specialty_name_qf,all_staffed_beddays,total_occupied_beddays,average_available_staffed_beds,average_occupied_beds,percentage_occupancy,quarter_date,year_quarter,year,season,covid
500,Q1,NA,S08000015,NA,Emergency Grouping,d,18,18,0.2,0.2,100,2022-03-31,2022 Q1,2022,winter,TRUE
503,Q2,NA,S08000015,NA,Emergency Grouping,d,34,34,0.3736263736263736,0.3736263736263736,100,2022-06-30,2022 Q2,2022,summer,TRUE
506,Q3,NA,S08000015,NA,Emergency Grouping,d,23,23,0.25,0.25,100,2022-09-30,2022 Q3,2022,summer,TRUE
509,Q4,p,S08000015,NA,Emergency Grouping,d,14,14,0.15217391304347827,0.15217391304347827,100,2022-12-31,2022 Q4,2022,winter,TRUE
511,Q1,NA,S08000015,NA,Endocrinology & Diabetes,NA,10,10,0.1111111111111111,0.1111111111111111,100,2018-03-31,2018 Q1,2018,winter,FALSE
513,Q3,NA,S08000015,NA,Endocrinology & Diabetes,NA,4,4,0.04347826086956521,0.04347826086956521,100,2018-09-30,2018 Q3,2018,summer,FALSE
515,Q1,NA,S08000015,NA,Forensic Psychiatry,NA,1965,1412,21.833333333333332,15.688888888888888,71.85750636132315,2018-03-31,2018 Q1,2018,winter,FALSE
516,Q2,NA,S08000015,NA,Forensic Psychiatry,NA,1868,1335,20.52747252747253,14.67032967032967,71.46680942184153,2018-06-30,2018 Q2,2018,summer,FALSE
517,Q3,NA,S08000015,NA,Forensic Psychiatry,NA,1946,1323,21.152173913043477,14.380434782608695,67.98561151079137,2018-09-30,2018 Q3,2018,summer,FALSE
518,Q4,NA,S08000015,NA,Forensic Psychiatry,NA,1888,1348,20.52173913043478,14.652173913043478,71.39830508474577,2018-12-31,2018 Q4,2018,winter,FALSE
519,Q1,NA,S08000015,NA,Forensic Psychiatry,NA,2055,1366,22.833333333333332,15.177777777777775,66.4720194647202,2019-03-31,2019 Q1,2019,winter,FALSE
520,Q2,NA,S08000015,NA,Forensic Psychiatry,NA,1930,1221,21.208791208791208,13.417582417582418,63.26424870466322,2019-06-30,2019 Q2,2019,summer,FALSE
521,Q3,NA,S08000015,NA,Forensic Psychiatry,NA,1910,1262,20.76086956521739,13.717391304347826,66.07329842931937,2019-09-30,2019 Q3,2019,summer,FALSE
522,Q4,NA,S08000015,NA,Forensic Psychiatry,NA,1929,1331,20.967391304347824,14.467391304347826,68.99948159668222,2019-12-31,2019 Q4,2019,winter,FALSE
523,Q1,NA,S08000015,NA,Forensic Psychiatry,NA,2099,1461,23.065934065934066,16.054945054945055,69.60457360647928,2020-03-31,2020 Q1,2020,winter,TRUE
524,Q2,NA,S08000015,NA,Forensic Psychiatry,NA,1925,1544,21.153846153846153,16.967032967032967,80.20779220779221,2020-06-30,2020 Q2,2020,summer,TRUE
525,Q3,NA,S08000015,NA,Forensic Psychiatry,NA,1836,1375,19.956521739130434,14.945652173913045,74.89106753812636,2020-09-30,2020 Q3,2020,summer,TRUE
526,Q4,NA,S08000015,NA,Forensic Psychiatry,NA,1487,1349,16.16304347826087,14.66304347826087,90.71956960322797,2020-12-31,2020 Q4,2020,winter,TRUE
527,Q1,NA,S08000015,NA,Forensic Psychiatry,NA,1540,1155,17.11111111111111,12.833333333333334,75,2021-03-31,2021 Q1,2021,winter,TRUE
528,Q2,NA,S08000015,NA,Forensic Psychiatry,NA,1585,1257,17.417582417582416,13.813186813186814,79.30599369085175,2021-06-30,2021 Q2,2021,summer,TRUE
529,Q3,NA,S08000015,NA,Forensic Psychiatry,NA,1639,1311,17.815217391304348,14.25,79.98779743746186,2021-09-30,2021 Q3,2021,summer,TRUE
530,Q4,NA,S08000015,NA,Forensic Psychiatry,NA,1642,1391,17.847826086956523,15.119565217391305,84.71376370280146,2021-12-31,2021 Q4,2021,winter,TRUE
531,Q1,NA,S08000015,NA,Forensic Psychiatry,NA,1766,1444,19.622222222222224,16.044444444444444,81.76670441676104,2022-03-31,2022 Q1,2022,winter,TRUE
532,Q2,NA,S08000015,NA,Forensic Psychiatry,NA,1656,1417,18.197802197802197,15.571428571428571,85.56763285024155,2022-06-30,2022 Q2,2022,summer,TRUE
533,Q3,NA,S08000015,NA,Forensic Psychiatry,NA,1659,1514,18.032608695652176,16.456521739130434,91.2597950572634,2022-09-30,2022 Q3,2022,summer,TRUE
534,Q4,p,S08000015,NA,Forensic Psychiatry,NA,1741,1696,18.92391304347826,18.434782608695652,97.4152785755313,2022-12-31,2022 Q4,2022,winter,TRUE
540,Q1,NA,S08000015,NA,GP Other than Obstetrics,NA,5414,4322,60.15555555555556,48.022222222222226,79.83007018840044,2018-03-31,2018 Q1,2018,winter,FALSE
542,Q2,NA,S08000015,NA,GP Other than Obstetrics,NA,5304,3401,58.285714285714285,37.37362637362637,64.12141779788838,2018-06-30,2018 Q2,2018,summer,FALSE
544,Q3,NA,S08000015,NA,GP Other than Obstetrics,NA,4824,3189,52.43478260869565,34.66304347826087,66.10696517412936,2018-09-30,2018 Q3,2018,summer,FALSE
546,Q4,NA,S08000015,NA,GP Other than Obstetrics,NA,5231,3591,56.858695652173914,39.03260869565217,68.64844198050085,2018-12-31,2018 Q4,2018,winter,FALSE
548,Q1,NA,S08000015,NA,GP Other than Obstetrics,NA,5353,4130,59.477777777777774,45.888888888888886,77.1529983186998,2019-03-31,2019 Q1,2019,winter,FALSE
550,Q2,NA,S08000015,NA,GP Other than Obstetrics,NA,5730,4026,62.96703296703296,44.24175824175824,70.26178010471205,2019-06-30,2019 Q2,2019,summer,FALSE
552,Q3,NA,S08000015,NA,GP Other than Obstetrics,NA,5950,4264,64.67391304347827,46.34782608695652,71.66386554621849,2019-09-30,2019 Q3,2019,summer,FALSE
554,Q4,NA,S08000015,NA,GP Other than Obstetrics,NA,5791,4262,62.94565217391305,46.32608695652174,73.5969608012433,2019-12-31,2019 Q4,2019,winter,FALSE
556,Q1,NA,S08000015,NA,GP Other than Obstetrics,NA,5368,4172,58.989010989010985,45.84615384615385,77.71982116244412,2020-03-31,2020 Q1,2020,winter,TRUE
558,Q2,NA,S08000015,NA,GP Other than Obstetrics,NA,5524,2412,60.7032967032967,26.505494505494507,43.66401158580739,2020-06-30,2020 Q2,2020,summer,TRUE
560,Q3,NA,S08000015,NA,GP Other than Obstetrics,NA,5674,2775,61.67391304347826,30.16304347826087,48.90729643990131,2020-09-30,2020 Q3,2020,summer,TRUE
562,Q4,NA,S08000015,NA,GP Other than Obstetrics,NA,5704,2695,62,29.293478260869566,47.24754558204769,2020-12-31,2020 Q4,2020,winter,TRUE
564,Q1,NA,S08000015,NA,GP Other than Obstetrics,NA,5352,2813,59.46666666666667,31.255555555555556,52.559790732436475,2021-03-31,2021 Q1,2021,winter,TRUE
566,Q2,NA,S08000015,NA,GP Other than Obstetrics,NA,5554,2965,61.03296703296704,32.582417582417584,53.38494778537991,2021-06-30,2021 Q2,2021,summer,TRUE
568,Q3,NA,S08000015,NA,GP Other than Obstetrics,NA,5612,3356,61,36.47826086956522,59.80042765502495,2021-09-30,2021 Q3,2021,summer,TRUE
570,Q4,NA,S08000015,NA,GP Other than Obstetrics,NA,5521,3866,60.01086956521739,42.02173913043478,70.02354645897482,2021-12-31,2021 Q4,2021,winter,TRUE
573,Q1,NA,S08000015,NA,GP Other than Obstetrics,NA,5695,4143,63.27777777777778,46.03333333333333,72.7480245829675,2022-03-31,2022 Q1,2022,winter,TRUE
575,Q2,NA,S08000015,NA,GP Other than Obstetrics,NA,5734,4278,63.010989010989015,47.010989010989015,74.60760376700384,2022-06-30,2022 Q2,2022,summer,TRUE
577,Q3,NA,S08000015,NA,GP Other than Obstetrics,NA,5635,4340,61.25,47.17391304347826,77.01863354037266,2022-09-30,2022 Q3,2022,summer,TRUE
579,Q4,p,S08000015,NA,GP Other than Obstetrics,NA,5829,4414,63.358695652173914,47.97826086956522,75.72482415508664,2022-12-31,2022 Q4,2022,winter,TRUE
583,Q1,NA,S08000015,NA,Gastroenterology,NA,4,4,0.04444444444444444,0.04444444444444444,100,2019-03-31,2019 Q1,2019,winter,FALSE
585,Q1,NA,S08000015,NA,Gastroenterology,NA,1,1,0.01098901098901099,0.01098901098901099,100,2020-03-31,2020 Q1,2020,winter,TRUE
587,Q3,NA,S08000015,NA,Gastroenterology,NA,2,2,0.0217391304347826,0.0217391304347826,100,2020-09-30,2020 Q3,2020,summer,TRUE
593,Q1,NA,S08000015,NA,General Medicine,NA,43742,42824,486.02222222222224,475.8222222222222,97.901330529011,2018-03-31,2018 Q1,2018,winter,FALSE
596,Q2,NA,S08000015,NA,General Medicine,NA,39927,38690,438.75824175824175,425.1648351648351,96.9018458687104,2018-06-30,2018 Q2,2018,summer,FALSE
599,Q3,NA,S08000015,NA,General Medicine,NA,37666,36570,409.4130434782609,397.5,97.09021398608824,2018-09-30,2018 Q3,2018,summer,FALSE
602,Q4,NA,S08000015,NA,General Medicine,NA,39794,38639,432.5434782608696,419.9891304347826,97.0975523948334,2018-12-31,2018 Q4,2018,winter,FALSE
605,Q1,NA,S08000015,NA,General Medicine,NA,41386,40746,459.8444444444444,452.73333333333335,98.45358333736046,2019-03-31,2019 Q1,2019,winter,FALSE
608,Q2,NA,S08000015,NA,General Medicine,NA,39018,38499,428.7692307692308,423.0659340659341,98.66984468706752,2019-06-30,2019 Q2,2019,summer,FALSE
611,Q3,NA,S08000015,NA,General Medicine,NA,40422,39803,439.3695652173913,432.64130434782606,98.4686556825491,2019-09-30,2019 Q3,2019,summer,FALSE
614,Q4,NA,S08000015,NA,General Medicine,NA,41795,41232,454.2934782608696,448.17391304347825,98.6529489173346,2019-12-31,2019 Q4,2019,winter,FALSE
617,Q1,NA,S08000015,NA,General Medicine,NA,42788,40374,470.1978021978022,443.6703296703297,94.35823127979808,2020-03-31,2020 Q1,2020,winter,TRUE
620,Q2,NA,S08000015,NA,General Medicine,NA,35800,28485,393.4065934065934,313.02197802197804,79.56703910614526,2020-06-30,2020 Q2,2020,summer,TRUE
623,Q3,NA,S08000015,NA,General Medicine,NA,38586,36898,419.4130434782609,401.0652173913044,95.62535634686157,2020-09-30,2020 Q3,2020,summer,TRUE
626,Q4,NA,S08000015,NA,General Medicine,NA,45600,42863,495.6521739130435,465.9021739130435,93.99780701754383,2020-12-31,2020 Q4,2020,winter,TRUE
629,Q1,NA,S08000015,NA,General Medicine,NA,48886,45057,543.1777777777778,500.6333333333333,92.16749171541952,2021-03-31,2021 Q1,2021,winter,TRUE
632,Q2,NA,S08000015,NA,General Medicine,NA,45097,42290,495.57142857142856,464.72527472527474,93.77563917777236,2021-06-30,2021 Q2,2021,summer,TRUE
635,Q3,NA,S08000015,NA,General Medicine,NA,47769,45134,519.2282608695652,490.5869565217391,94.48387029244908,2021-09-30,2021 Q3,2021,summer,TRUE
638,Q4,NA,S08000015,NA,General Medicine,NA,52059,47983,565.8586956521739,521.554347826087,92.1704220211683,2021-12-31,2021 Q4,2021,winter,TRUE
641,Q1,NA,S08000015,NA,General Medicine,NA,53244,49544,591.6,550.4888888888889,93.05086019081963,2022-03-31,2022 Q1,2022,winter,TRUE
644,Q2,NA,S08000015,NA,General Medicine,NA,50221,47206,551.8791208791209,518.7472527472528,93.9965353139125,2022-06-30,2022 Q2,2022,summer,TRUE
647,Q3,NA,S08000015,NA,General Medicine,NA,50678,47790,550.8478260869565,519.4565217391304,94.3012747148664,2022-09-30,2022 Q3,2022,summer,TRUE
650,Q4,p,S08000015,NA,General Medicine,NA,51905,49985,564.1847826086956,543.3152173913044,96.3009343993835,2022-12-31,2022 Q4,2022,winter,TRUE
652,Q1,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,9148,7360,101.64444444444445,81.77777777777777,80.454744206383893,2018-03-31,2018 Q1,2018,winter,FALSE
653,Q2,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,9361,8361,102.86813186813188,91.87912087912088,89.31738062172845,2018-06-30,2018 Q2,2018,summer,FALSE
654,Q3,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,9419,8063,102.3804347826087,87.6413043478261,85.60356725767066,2018-09-30,2018 Q3,2018,summer,FALSE
655,Q4,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,9386,7566,102.02173913043478,82.23913043478261,80.60941828254848,2018-12-31,2018 Q4,2018,winter,FALSE
656,Q1,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,9034,6861,100.37777777777778,76.23333333333333,75.94642461810936,2019-03-31,2019 Q1,2019,winter,FALSE
657,Q2,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,8052,7106,88.48351648351648,78.08791208791209,88.25136612021858,2019-06-30,2019 Q2,2019,summer,FALSE
658,Q3,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,8595,7403,93.42391304347828,80.46739130434783,86.13147178592205,2019-09-30,2019 Q3,2019,summer,FALSE
659,Q4,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,8892,6978,96.65217391304348,75.84782608695652,78.47503373819163,2019-12-31,2019 Q4,2019,winter,FALSE
660,Q1,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,9636,6031,105.89010989010988,66.27472527472527,62.58821087588211,2020-03-31,2020 Q1,2020,winter,TRUE
661,Q2,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,8231,5779,90.45054945054945,63.505494505494504,70.21018102296198,2020-06-30,2020 Q2,2020,summer,TRUE
662,Q3,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,7807,6660,84.8586956521739,72.3913043478261,85.30805687203792,2020-09-30,2020 Q3,2020,summer,TRUE
663,Q4,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,7845,6842,85.27173913043478,74.3695652173913,87.21478648820904,2020-12-31,2020 Q4,2020,winter,TRUE
664,Q1,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,7944,6761,88.26666666666667,75.12222222222222,85.10825780463243,2021-03-31,2021 Q1,2021,winter,TRUE
665,Q2,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,7847,6827,86.23076923076923,75.02197802197803,87.00140180960878,2021-06-30,2021 Q2,2021,summer,TRUE
666,Q3,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,7632,6656,82.95652173913044,72.34782608695652,87.2117400419287,2021-09-30,2021 Q3,2021,summer,TRUE
667,Q4,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,7828,6665,85.08695652173913,72.44565217391305,85.1430761369443,2021-12-31,2021 Q4,2021,winter,TRUE
668,Q1,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,7353,6090,81.7,67.66666666666667,82.8233374133007,2022-03-31,2022 Q1,2022,winter,TRUE
669,Q2,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,7307,6157,80.2967032967033,67.65934065934066,84.26166689475845,2022-06-30,2022 Q2,2022,summer,TRUE
670,Q3,NA,S08000015,NA,General Psychiatry (Mental Illness),NA,7624,6420,82.8695652173913,69.78260869565217,84.20776495278069,2022-09-30,2022 Q3,2022,summer,TRUE
671,Q4,p,S08000015,NA,General Psychiatry (Mental Illness),NA,7449,6334,80.96739130434783,68.84782608695652,85.03154785877298,2022-12-31,2022 Q4,2022,winter,TRUE
677,Q1,NA,S08000015,NA,General Surgery,NA,10555,9730,117.27777777777776,108.11111111111111,92.18379914732355,2018-03-31,2018 Q1,2018,winter,FALSE
680,Q2,NA,S08000015,NA,General Surgery,NA,10369,9273,113.94505494505496,101.9010989010989,89.4300318256341,2018-06-30,2018 Q2,2018,summer,FALSE
683,Q3,NA,S08000015,NA,General Surgery,NA,10432,9396,113.3913043478261,102.1304347826087,90.06901840490798,2018-09-30,2018 Q3,2018,summer,FALSE
686,Q4,NA,S08000015,NA,General Surgery,NA,9557,8420,103.8804347826087,91.52173913043478,88.1029611802867,2018-12-31,2018 Q4,2018,winter,FALSE
689,Q1,NA,S08000015,NA,General Surgery,NA,9697,8936,107.74444444444444,99.28888888888888,92.15221202433744,2019-03-31,2019 Q1,2019,winter,FALSE
692,Q2,NA,S08000015,NA,General Surgery,NA,9938,9039,109.2087912087912,99.32967032967034,90.95391426846447,2019-06-30,2019 Q2,2019,summer,FALSE
695,Q3,NA,S08000015,NA,General Surgery,NA,10107,9220,109.8586956521739,100.21739130434784,91.22390422479472,2019-09-30,2019 Q3,2019,summer,FALSE
698,Q4,NA,S08000015,NA,General Surgery,NA,9485,8388,103.09782608695652,91.17391304347828,88.4343700579863,2019-12-31,2019 Q4,2019,winter,FALSE
701,Q1,NA,S08000015,NA,General Surgery,NA,8992,7441,98.81318681318682,81.76923076923077,82.75133451957295,2020-03-31,2020 Q1,2020,winter,TRUE
704,Q2,NA,S08000015,NA,General Surgery,NA,9241,5472,101.54945054945055,60.13186813186813,59.2143707390975,2020-06-30,2020 Q2,2020,summer,TRUE
707,Q3,NA,S08000015,NA,General Surgery,NA,9575,7569,104.07608695652172,82.27173913043478,79.04960835509138,2020-09-30,2020 Q3,2020,summer,TRUE
710,Q4,NA,S08000015,NA,General Surgery,NA,9073,6986,98.6195652173913,75.93478260869566,76.99768544031743,2020-12-31,2020 Q4,2020,winter,TRUE
713,Q1,NA,S08000015,NA,General Surgery,NA,8085,6541,89.83333333333333,72.67777777777778,80.90290661719234,2021-03-31,2021 Q1,2021,winter,TRUE
716,Q2,NA,S08000015,NA,General Surgery,NA,9624,7657,105.75824175824177,84.14285714285714,79.56151288445554,2021-06-30,2021 Q2,2021,summer,TRUE
719,Q3,NA,S08000015,NA,General Surgery,NA,9681,8287,105.22826086956522,90.07608695652172,85.6006610887305,2021-09-30,2021 Q3,2021,summer,TRUE
722,Q4,NA,S08000015,NA,General Surgery,NA,8314,7426,90.3695652173913,80.71739130434783,89.31922059177292,2021-12-31,2021 Q4,2021,winter,TRUE
725,Q1,NA,S08000015,NA,General Surgery,NA,8327,7556,92.52222222222224,83.95555555555555,90.7409631319803,2022-03-31,2022 Q1,2022,winter,TRUE
728,Q2,NA,S08000015,NA,General Surgery,NA,8989,8534,98.78021978021978,93.78021978021978,94.9382578707309,2022-06-30,2022 Q2,2022,summer,TRUE
731,Q3,NA,S08000015,NA,General Surgery,NA,9012,8515,97.95652173913044,92.55434782608695,94.48513093652907,2022-09-30,2022 Q3,2022,summer,TRUE
734,Q4,p,S08000015,NA,General Surgery,NA,7454,6734,81.02173913043478,73.19565217391305,90.3407566407298,2022-12-31,2022 Q4,2022,winter,TRUE
736,Q1,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,5808,5409,64.53333333333333,60.1,93.1301652892562,2018-03-31,2018 Q1,2018,winter,FALSE
737,Q2,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,5834,4898,64.10989010989012,53.824175824175825,83.95611930065134,2018-06-30,2018 Q2,2018,summer,FALSE
738,Q3,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4861,4802,52.83695652173913,52.19565217391305,98.78625797161078,2018-09-30,2018 Q3,2018,summer,FALSE
739,Q4,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,5256,4954,57.130434782608695,53.84782608695652,94.25418569254184,2018-12-31,2018 Q4,2018,winter,FALSE
740,Q1,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,5131,4946,57.01111111111111,54.95555555555555,96.39446501656596,2019-03-31,2019 Q1,2019,winter,FALSE
741,Q2,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4849,4728,53.285714285714285,51.95604395604395,97.50464013198598,2019-06-30,2019 Q2,2019,summer,FALSE
742,Q3,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4801,4719,52.18478260869565,51.29347826086956,98.29202249531347,2019-09-30,2019 Q3,2019,summer,FALSE
743,Q4,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4910,4832,53.369565217391305,52.52173913043478,98.41140529531567,2019-12-31,2019 Q4,2019,winter,FALSE
744,Q1,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4753,4710,52.23076923076923,51.75824175824176,99.09530822638334,2020-03-31,2020 Q1,2020,winter,TRUE
745,Q2,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4490,4091,49.34065934065934,44.95604395604395,91.11358574610244,2020-06-30,2020 Q2,2020,summer,TRUE
746,Q3,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4540,4212,49.34782608695652,45.78260869565217,92.77533039647577,2020-09-30,2020 Q3,2020,summer,TRUE
747,Q4,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4627,4390,50.29347826086956,47.71739130434783,94.8778906418846,2020-12-31,2020 Q4,2020,winter,TRUE
748,Q1,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4250,3310,47.22222222222222,36.77777777777778,77.88235294117646,2021-03-31,2021 Q1,2021,winter,TRUE
749,Q2,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4191,3324,46.05494505494506,36.527472527472526,79.31281317108088,2021-06-30,2021 Q2,2021,summer,TRUE
750,Q3,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4391,4112,47.72826086956522,44.69565217391305,93.64609428376224,2021-09-30,2021 Q3,2021,summer,TRUE
751,Q4,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4313,4276,46.880434782608695,46.47826086956522,99.1421284488755,2021-12-31,2021 Q4,2021,winter,TRUE
752,Q1,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4393,4361,48.81111111111111,48.45555555555555,99.27156840427956,2022-03-31,2022 Q1,2022,winter,TRUE
753,Q2,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4546,4540,49.95604395604395,49.89010989010989,99.86801583809944,2022-06-30,2022 Q2,2022,summer,TRUE
754,Q3,NA,S08000015,NA,Geriatric Medicine - long stay unit,NA,4921,4910,53.48913043478261,53.369565217391305,99.77646819752084,2022-09-30,2022 Q3,2022,summer,TRUE
755,Q4,p,S08000015,NA,Geriatric Medicine - long stay unit,NA,4790,4785,52.06521739130435,52.01086956521739,99.8956158663883,2022-12-31,2022 Q4,2022,winter,TRUE
761,Q1,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,25478,21911,283.0888888888889,243.45555555555555,85.99968600361095,2018-03-31,2018 Q1,2018,winter,FALSE
764,Q2,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,22072,20728,242.54945054945057,227.78021978021977,93.91083725987676,2018-06-30,2018 Q2,2018,summer,FALSE
767,Q3,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,19112,18009,207.7391304347826,195.75,94.22875680200922,2018-09-30,2018 Q3,2018,summer,FALSE
770,Q4,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,17594,17178,191.2391304347826,186.7173913043478,97.63555757644652,2018-12-31,2018 Q4,2018,winter,FALSE
773,Q1,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,17319,17024,192.43333333333337,189.15555555555557,98.2966683988683,2019-03-31,2019 Q1,2019,winter,FALSE
776,Q2,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,17366,16696,190.83516483516485,183.47252747252747,96.14188644477714,2019-06-30,2019 Q2,2019,summer,FALSE
779,Q3,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,16255,15296,176.68478260869566,166.2608695652174,94.10027683789605,2019-09-30,2019 Q3,2019,summer,FALSE
782,Q4,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,17246,16519,187.45652173913044,179.55434782608697,95.78452974602808,2019-12-31,2019 Q4,2019,winter,FALSE
785,Q1,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,17519,16862,192.5164835164835,185.2967032967033,96.24978594668646,2020-03-31,2020 Q1,2020,winter,TRUE
787,Q2,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,16665,13677,183.13186813186817,150.2967032967033,82.07020702070207,2020-06-30,2020 Q2,2020,summer,TRUE
789,Q3,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,16711,14696,181.6413043478261,159.7391304347826,87.94207408293937,2020-09-30,2020 Q3,2020,summer,TRUE
792,Q4,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,16934,14152,184.06521739130432,153.82608695652175,83.57151293256172,2020-12-31,2020 Q4,2020,winter,TRUE
795,Q1,NA,S08000015,NA,Geriatric Medicine - units other than long stay,NA,14774,12145,164.15555555555557,134.94444444444446,82.20522539596588,2021-03-31,2021 Q1,2021,winter,TRUE
