"","month","country","hbt","treatment_location","department_type","number_of_attendances_all","number_within4hours_all","number_over4hours_all","percentage_within4hours_all","number_of_attendances_episode","number_within4hours_episode","number_over4hours_episode","percentage_within4hours_episode","percentage_within4hours_episode_qf","number_over8hours_episode","percentage_over8hours_episode","number_over12hours_episode","number_over12hours_episode_qf","percentage_over12hours_episode","percentage_over12hours_episode_qf","date","health_board","year_quarter","year","quarter","winter","post_covid","q_percent_within_4_hours","q_percent_over_4_hours","q_percent_above_8_hours","q_percent_above_12_hours","hb_name","hb"
"96",201802,"S92000003","S08000015","A216H","Minor Injury Unit or Other",61,61,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Ayrshire and Arran","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Ayrshire and Arran","S08000015"
"97",201802,"S92000003","S08000016","B103H","Minor Injury Unit or Other",8,8,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Borders","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Borders","S08000016"
"98",201802,"S92000003","S08000016","B105H","Minor Injury Unit or Other",52,52,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Borders","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Borders","S08000016"
"99",201802,"S92000003","S08000016","B114H","Minor Injury Unit or Other",9,9,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Borders","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Borders","S08000016"
"100",201802,"S92000003","S08000016","B118H","Minor Injury Unit or Other",45,45,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Borders","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Borders","S08000016"
"101",201802,"S92000003","S08000016","B120H","Emergency Department",2143,1959,184,91.4,2143,1959,184,91.4,NA,8,0.4,1,NA,0,NA,2018-02-01,"Borders","2018 Q1",2018,1,"Winter",FALSE,91.4139057396174,8.58609426038264,0.373308446103593,0.0466635557629491,"Borders","S08000016"
"102",201802,"S92000003","S08000017","Y101H","Minor Injury Unit or Other",15,15,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Dumfries and Galloway","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Dumfries and Galloway","S08000017"
"103",201802,"S92000003","S08000017","Y106H","Minor Injury Unit or Other",28,28,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Dumfries and Galloway","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Dumfries and Galloway","S08000017"
"104",201802,"S92000003","S08000017","Y110H","Minor Injury Unit or Other",20,20,0,100,20,20,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Dumfries and Galloway","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Dumfries and Galloway","S08000017"
"105",201802,"S92000003","S08000017","Y144H","Emergency Department",991,907,84,91.5,991,907,84,91.5,NA,9,0.9,0,NA,0,NA,2018-02-01,"Dumfries and Galloway","2018 Q1",2018,1,"Winter",FALSE,91.5237134207871,8.47628657921292,0.908173562058527,0,"Dumfries and Galloway","S08000017"
"106",201802,"S92000003","S08000017","Y146H","Emergency Department",2316,2041,275,88.1,2316,2041,275,88.1,NA,35,1.5,3,NA,0.1,NA,2018-02-01,"Dumfries and Galloway","2018 Q1",2018,1,"Winter",FALSE,88.126079447323,11.873920552677,1.51122625215889,0.129533678756477,"Dumfries and Galloway","S08000017"
"107",201802,"S92000003","S08000029","F704H","Emergency Department",4766,4616,150,96.9,4766,4616,150,96.9,NA,6,0.1,0,NA,0,NA,2018-02-01,"Fife","2018 Q1",2018,1,"Winter",FALSE,96.8527066722619,3.14729332773815,0.125891733109526,0,"Fife","S08000029"
"108",201802,"S92000003","S08000029","F708H","Minor Injury Unit or Other",123,123,0,100,123,123,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Fife","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Fife","S08000029"
"109",201802,"S92000003","S08000029","F709H","Minor Injury Unit or Other",256,256,0,100,256,256,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Fife","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Fife","S08000029"
"110",201802,"S92000003","S08000029","F805H","Minor Injury Unit or Other",1446,1429,17,98.8,1446,1429,17,98.8,NA,0,0,0,NA,0,NA,2018-02-01,"Fife","2018 Q1",2018,1,"Winter",FALSE,98.8243430152144,1.17565698478562,0,0,"Fife","S08000029"
"111",201802,"S92000003","S08000019","V201H","Minor Injury Unit or Other",1326,1325,1,99.9,1326,1325,1,99.9,NA,0,0,0,NA,0,NA,2018-02-01,"Forth Valley","2018 Q1",2018,1,"Winter",FALSE,99.9245852187029,0.0754147812971342,0,0,"Forth Valley","S08000019"
"112",201802,"S92000003","S08000019","V217H","Emergency Department",4611,3931,680,85.3,4611,3931,680,85.3,NA,118,2.6,31,NA,0.7,NA,2018-02-01,"Forth Valley","2018 Q1",2018,1,"Winter",FALSE,85.2526566905227,14.7473433094773,2.55909780958577,0.672305356755584,"Forth Valley","S08000019"
"113",201802,"S92000003","S08000020","N101H","Emergency Department",4381,3821,560,87.2,4381,3821,560,87.2,NA,28,0.6,3,NA,0.1,NA,2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,87.2175302442365,12.7824697557635,0.639123487788176,0.0684775165487332,"Grampian","S08000020"
"114",201802,"S92000003","S08000020","N121H","Emergency Department",1149,1136,13,98.9,1149,1136,13,98.9,NA,0,0,0,NA,0,NA,2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,98.8685813751088,1.13141862489121,0,0,"Grampian","S08000020"
"115",201802,"S92000003","S08000020","N151H","Minor Injury Unit or Other",65,65,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"116",201802,"S92000003","S08000020","N331H","Minor Injury Unit or Other",7,7,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"117",201802,"S92000003","S08000020","N332H","Minor Injury Unit or Other",28,28,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"118",201802,"S92000003","S08000020","N333H","Minor Injury Unit or Other",1196,1194,2,99.8,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,99.8327759197324,0.167224080267559,NA,NA,"Grampian","S08000020"
"119",201802,"S92000003","S08000020","N334H","Minor Injury Unit or Other",561,557,4,99.3,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,99.2869875222816,0.71301247771836,NA,NA,"Grampian","S08000020"
"120",201802,"S92000003","S08000020","N335H","Minor Injury Unit or Other",197,194,3,98.5,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,98.4771573604061,1.52284263959391,NA,NA,"Grampian","S08000020"
"121",201802,"S92000003","S08000020","N336H","Minor Injury Unit or Other",118,118,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"122",201802,"S92000003","S08000020","N337H","Minor Injury Unit or Other",250,245,5,98,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,98,2,NA,NA,"Grampian","S08000020"
"123",201802,"S92000003","S08000020","N411H","Emergency Department",1765,1705,60,96.6,1765,1705,60,96.6,NA,2,0.1,0,NA,0,NA,2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,96.600566572238,3.39943342776204,0.113314447592068,0,"Grampian","S08000020"
"124",201802,"S92000003","S08000020","N431H","Minor Injury Unit or Other",51,51,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"125",201802,"S92000003","S08000020","N432H","Minor Injury Unit or Other",12,12,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"126",201802,"S92000003","S08000020","N433H","Minor Injury Unit or Other",80,80,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"127",201802,"S92000003","S08000020","N451H","Minor Injury Unit or Other",8,8,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"128",201802,"S92000003","S08000020","N494H","Minor Injury Unit or Other",54,54,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"129",201802,"S92000003","S08000020","N683C","Minor Injury Unit or Other",39,39,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Grampian","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Grampian","S08000020"
"130",201802,"S92000003","S08000031","C206H","Minor Injury Unit or Other",1278,1227,51,96,1278,1227,51,96,NA,3,0.2,0,NA,0,NA,2018-02-01,"Greater Glasgow and Clyde","2018 Q1",2018,1,"Winter",FALSE,96.0093896713615,3.9906103286385,0.234741784037559,0,"Greater Glasgow and Clyde","S08000031"
"131",201802,"S92000003","S08000031","C313H","Emergency Department",2401,2162,239,90,2401,2162,239,90,NA,10,0.4,1,NA,0,NA,2018-02-01,"Greater Glasgow and Clyde","2018 Q1",2018,1,"Winter",FALSE,90.045814244065,9.95418575593503,0.41649312786339,0.041649312786339,"Greater Glasgow and Clyde","S08000031"
"132",201802,"S92000003","S08000031","C418H","Emergency Department",4950,4100,850,82.8,4950,4100,850,82.8,NA,120,2.4,0,NA,0,NA,2018-02-01,"Greater Glasgow and Clyde","2018 Q1",2018,1,"Winter",FALSE,82.8282828282828,17.1717171717172,2.42424242424242,0,"Greater Glasgow and Clyde","S08000031"
"133",201802,"S92000003","S08000031","G107H","Emergency Department",6884,5869,1015,85.3,6884,5869,1015,85.3,NA,48,0.7,0,NA,0,NA,2018-02-01,"Greater Glasgow and Clyde","2018 Q1",2018,1,"Winter",FALSE,85.2556653108658,14.7443346891342,0.697269029633934,0,"Greater Glasgow and Clyde","S08000031"
"134",201802,"S92000003","S08000031","G207H","Minor Injury Unit or Other",1450,1449,1,99.9,1450,1449,1,99.9,NA,0,0,0,NA,0,NA,2018-02-01,"Greater Glasgow and Clyde","2018 Q1",2018,1,"Winter",FALSE,99.9310344827586,0.0689655172413793,0,0,"Greater Glasgow and Clyde","S08000031"
"135",201802,"S92000003","S08000031","G306H","Minor Injury Unit or Other",2514,2514,0,100,2514,2514,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Greater Glasgow and Clyde","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Greater Glasgow and Clyde","S08000031"
"136",201802,"S92000003","S08000031","G405H","Emergency Department",7312,5975,1337,81.7,7312,5975,1337,81.7,NA,97,1.3,0,NA,0,NA,2018-02-01,"Greater Glasgow and Clyde","2018 Q1",2018,1,"Winter",FALSE,81.714989059081,18.285010940919,1.32658643326039,0,"Greater Glasgow and Clyde","S08000031"
"137",201802,"S92000003","S08000031","G513H","Emergency Department",5137,4831,306,94,5137,4831,306,94,NA,1,0,0,NA,0,NA,2018-02-01,"Greater Glasgow and Clyde","2018 Q1",2018,1,"Winter",FALSE,94.0432158847576,5.95678411524236,0.019466614755694,0,"Greater Glasgow and Clyde","S08000031"
"138",201802,"S92000003","S08000031","G516H","Minor Injury Unit or Other",520,520,0,100,520,520,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Greater Glasgow and Clyde","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Greater Glasgow and Clyde","S08000031"
"139",201802,"S92000003","S08000022","C106H","Minor Injury Unit or Other",643,640,3,99.5,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,99.5334370139969,0.46656298600311,NA,NA,"Highland","S08000022"
"140",201802,"S92000003","S08000022","C108H","Minor Injury Unit or Other",94,94,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"141",201802,"S92000003","S08000022","C113H","Minor Injury Unit or Other",259,256,3,98.8,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,98.8416988416988,1.15830115830116,NA,NA,"Highland","S08000022"
"142",201802,"S92000003","S08000022","C121H","Emergency Department",532,518,14,97.4,532,518,14,97.4,NA,2,0.4,0,NA,0,NA,2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,97.3684210526316,2.63157894736842,0.37593984962406,0,"Highland","S08000022"
"143",201802,"S92000003","S08000022","C122H","Minor Injury Unit or Other",416,413,3,99.3,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,99.2788461538462,0.721153846153846,NA,NA,"Highland","S08000022"
"144",201802,"S92000003","S08000022","H101H","Minor Injury Unit or Other",151,151,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"145",201802,"S92000003","S08000022","H103H","Emergency Department",530,513,17,96.8,530,513,17,96.8,NA,2,0.4,0,NA,0,NA,2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,96.7924528301887,3.20754716981132,0.377358490566038,0,"Highland","S08000022"
"146",201802,"S92000003","S08000022","H106H","Minor Injury Unit or Other",46,46,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"147",201802,"S92000003","S08000022","H202H","Emergency Department",2615,2300,315,88,2615,2300,315,88,NA,22,0.8,3,NA,0.1,NA,2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,87.9541108986616,12.0458891013384,0.841300191204589,0.11472275334608,"Highland","S08000022"
"148",201802,"S92000003","S08000022","H208H","Minor Injury Unit or Other",319,319,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"149",201802,"S92000003","S08000022","H210H","Minor Injury Unit or Other",55,55,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"150",201802,"S92000003","S08000022","H212H","Emergency Department",685,634,51,92.6,685,634,51,92.6,NA,1,0.1,0,NA,0,NA,2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,92.5547445255474,7.44525547445255,0.145985401459854,0,"Highland","S08000022"
"151",201802,"S92000003","S08000022","H214H","Minor Injury Unit or Other",321,321,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"152",201802,"S92000003","S08000022","H215H","Minor Injury Unit or Other",157,157,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"153",201802,"S92000003","S08000022","H217H","Minor Injury Unit or Other",69,69,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"154",201802,"S92000003","S08000022","H219H","Minor Injury Unit or Other",152,152,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"155",201802,"S92000003","S08000022","H224H","Minor Injury Unit or Other",297,283,14,95.3,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,95.2861952861953,4.71380471380471,NA,NA,"Highland","S08000022"
"156",201802,"S92000003","S08000022","H227B","Minor Injury Unit or Other",140,140,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Highland","S08000022"
"157",201802,"S92000003","S08000022","H227H","Minor Injury Unit or Other",46,44,2,95.7,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Highland","2018 Q1",2018,1,"Winter",FALSE,95.6521739130435,4.34782608695652,NA,NA,"Highland","S08000022"
"158",201802,"S92000003","S08000032","L106H","Emergency Department",5037,4810,227,95.5,5037,4810,227,95.5,NA,11,0.2,0,NA,0,NA,2018-02-01,"Lanarkshire","2018 Q1",2018,1,"Winter",FALSE,95.4933492158031,4.50665078419694,0.218383958705579,0,"Lanarkshire","S08000032"
"159",201802,"S92000003","S08000032","L206H","Minor Injury Unit or Other",58,58,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Lanarkshire","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Lanarkshire","S08000032"
"160",201802,"S92000003","S08000032","L207H","Minor Injury Unit or Other",43,43,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Lanarkshire","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Lanarkshire","S08000032"
"161",201802,"S92000003","S08000032","L302H","Emergency Department",4767,4295,472,90.1,4767,4295,472,90.1,NA,28,0.6,2,NA,0,NA,2018-02-01,"Lanarkshire","2018 Q1",2018,1,"Winter",FALSE,90.0985945038808,9.90140549611915,0.587371512481645,0.0419551080344032,"Lanarkshire","S08000032"
"162",201802,"S92000003","S08000032","L308H","Emergency Department",5458,5026,432,92.1,5458,5026,432,92.1,NA,29,0.5,3,NA,0.1,NA,2018-02-01,"Lanarkshire","2018 Q1",2018,1,"Winter",FALSE,92.0850128252107,7.9149871747893,0.531330157566874,0.0549651887138146,"Lanarkshire","S08000032"
"163",201802,"S92000003","S08000024","S108H","Minor Injury Unit or Other",93,93,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Lothian","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Lothian","S08000024"
"164",201802,"S92000003","S08000024","S116H","Minor Injury Unit or Other",3784,3129,655,82.7,3784,3129,655,82.7,NA,184,4.9,88,NA,2.3,NA,2018-02-01,"Lothian","2018 Q1",2018,1,"Winter",FALSE,82.6902748414376,17.3097251585624,4.86257928118393,2.32558139534884,"Lothian","S08000024"
"165",201802,"S92000003","S08000024","S308H","Emergency Department",4127,3585,542,86.9,4127,3585,542,86.9,NA,56,1.4,7,NA,0.2,NA,2018-02-01,"Lothian","2018 Q1",2018,1,"Winter",FALSE,86.8669735885631,13.1330264114369,1.35691785800824,0.16961473225103,"Lothian","S08000024"
"166",201802,"S92000003","S08000024","S314H","Emergency Department",8725,6448,2277,73.9,8725,6448,2277,73.9,NA,258,3,74,NA,0.8,NA,2018-02-01,"Lothian","2018 Q1",2018,1,"Winter",FALSE,73.9025787965616,26.0974212034384,2.95702005730659,0.848137535816619,"Lothian","S08000024"
"167",201802,"S92000003","S08000024","S319H","Emergency Department",3834,3677,157,95.9,3834,3677,157,95.9,NA,6,0.2,1,NA,0,NA,2018-02-01,"Lothian","2018 Q1",2018,1,"Winter",FALSE,95.905059989567,4.09494001043297,0.156494522691706,0.0260824204486176,"Lothian","S08000024"
"168",201802,"S92000003","S08000025","R103H","Emergency Department",476,459,17,96.4,476,459,17,96.4,NA,0,0,0,NA,0,NA,2018-02-01,"Orkney","2018 Q1",2018,1,"Winter",FALSE,96.4285714285714,3.57142857142857,0,0,"Orkney","S08000025"
"169",201802,"S92000003","S08000026","Z102H","Emergency Department",593,581,12,98,593,581,12,98,NA,0,0,0,NA,0,NA,2018-02-01,"Shetland","2018 Q1",2018,1,"Winter",FALSE,97.9763912310287,2.02360876897133,0,0,"Shetland","S08000026"
"170",201802,"S92000003","S08000030","T101H","Emergency Department",3649,3506,143,96.1,3649,3506,143,96.1,NA,2,0.1,0,NA,0,NA,2018-02-01,"Tayside","2018 Q1",2018,1,"Winter",FALSE,96.0811181145519,3.91888188544807,0.0548095368594135,0,"Tayside","S08000030"
"171",201802,"S92000003","S08000030","T202H","Emergency Department",1828,1792,36,98,1828,1792,36,98,NA,1,0.1,0,NA,0,NA,2018-02-01,"Tayside","2018 Q1",2018,1,"Winter",FALSE,98.0306345733042,1.96936542669584,0.0547045951859956,0,"Tayside","S08000030"
"172",201802,"S92000003","S08000030","T205H","Minor Injury Unit or Other",34,34,0,100,34,34,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Tayside","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"173",201802,"S92000003","S08000030","T209H","Minor Injury Unit or Other",266,266,0,100,266,266,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Tayside","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"174",201802,"S92000003","S08000030","T304H","Minor Injury Unit or Other",939,939,0,100,939,939,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Tayside","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"175",201802,"S92000003","S08000030","T305H","Minor Injury Unit or Other",153,153,0,100,153,153,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Tayside","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"176",201802,"S92000003","S08000030","T316H","Minor Injury Unit or Other",47,47,0,100,47,47,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Tayside","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"177",201802,"S92000003","S08000030","T319H","Minor Injury Unit or Other",466,466,0,100,466,466,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Tayside","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"178",201802,"S92000003","S08000030","T320H","Minor Injury Unit or Other",129,128,1,99.2,129,128,1,99.2,NA,0,0,0,NA,0,NA,2018-02-01,"Tayside","2018 Q1",2018,1,"Winter",FALSE,99.2248062015504,0.775193798449612,0,0,"Tayside","S08000030"
"179",201802,"S92000003","S08000030","T357C","Minor Injury Unit or Other",287,287,0,100,287,287,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Tayside","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Tayside","S08000030"
"180",201802,"S92000003","S08000028","W106H","Minor Injury Unit or Other",50,50,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-02-01,"Western Isles","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Western Isles","S08000028"
"181",201802,"S92000003","S08000028","W107H","Emergency Department",512,503,9,98.2,512,503,9,98.2,NA,1,0.2,0,NA,0,NA,2018-02-01,"Western Isles","2018 Q1",2018,1,"Winter",FALSE,98.2421875,1.7578125,0.1953125,0,"Western Isles","S08000028"
"182",201802,"S92000003","S08000028","W108H","Minor Injury Unit or Other",112,112,0,100,112,112,0,100,NA,0,0,0,NA,0,NA,2018-02-01,"Western Isles","2018 Q1",2018,1,"Winter",FALSE,100,0,0,0,"Western Isles","S08000028"
"183",201803,"S92000003","S08000015","A101H","Minor Injury Unit or Other",216,216,0,100,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-03-01,"Ayrshire and Arran","2018 Q1",2018,1,"Winter",FALSE,100,0,NA,NA,"Ayrshire and Arran","S08000015"
"184",201803,"S92000003","S08000015","A110H","Minor Injury Unit or Other",62,60,2,96.8,NA,NA,NA,NA,"z",NA,NA,NA,"z",NA,"z",2018-03-01,"Ayrshire and Arran","2018 Q1",2018,1,"Winter",FALSE,96.7741935483871,3.2258064516129,NA,NA,"Ayrshire and Arran","S08000015"
"185",201803,"S92000003","S08000015","A111H","Emergency Department",6041,5459,582,90.4,6041,5459,582,90.4,NA,170,2.8,70,NA,1.2,NA,2018-03-01,"Ayrshire and Arran","2018 Q1",2018,1,"Winter",FALSE,90.3658334712796,9.63416652872041,2.81410362522761,1.15874855156431,"Ayrshire and Arran","S08000015"
"186",201803,"S92000003","S08000015","A210H","Emergency Department",3286,2982,304,90.7,3286,2982,304,90.7,NA,71,2.2,9,NA,0.3,NA,2018-03-01,"Ayrshire and Arran","2018 Q1",2018,1,"Winter",FALSE,90.7486305538649,9.25136944613512,2.16068167985393,0.273889227023737,"Ayrshire and Arran","S08000015"
