_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
185,2021Q2,"",S08000015,"",S08000015,d,Z9,d,All Specialties,d,123646,"",104055,"",1358.7472527472528,"",1143.4615384615386,"",84.15557316856187,""
186,2021Q3,"",S08000015,"",A101H,"",Z9,d,All Specialties,d,644,"",389,"",7,"",4.228260869565218,"",60.40372670807454,""
187,2021Q3,"",S08000015,"",A111H,"",Z9,d,All Specialties,d,55380,"",48678,"",601.9565217391304,"",529.1086956521739,"",87.89815817984832,""
188,2021Q3,"",S08000015,"",A210H,"",Z9,d,All Specialties,d,28193,"",25681,"",306.44565217391306,"",279.14130434782606,"",91.08998687617492,""
189,2021Q3,"",S08000015,"",S08000015,d,Z9,d,All Specialties,d,127247,"",109918,"",1383.1195652173913,"",1194.7608695652175,"",86.38160428143689,""
190,2021Q4,"",S08000015,"",A101H,"",Z9,d,All Specialties,d,553,"",395,"",6.010869565217392,"",4.293478260869565,"",71.42857142857143,""
191,2021Q4,"",S08000015,"",A111H,"",Z9,d,All Specialties,d,58420,"",50915,"",635,"",553.4239130434783,"",87.15337213283122,""
192,2021Q4,"",S08000015,"",A210H,"",Z9,d,All Specialties,d,28770,"",26206,"",312.7173913043478,"",284.8478260869565,"",91.08793882516512,""
193,2021Q4,"",S08000015,"",S08000015,d,Z9,d,All Specialties,d,131062,"",113671,"",1424.5869565217392,"",1235.554347826087,"",86.73070760403473,""
194,2022Q1,"",S08000015,"",A101H,"",Z9,d,All Specialties,d,840,"",480,"",9.333333333333334,"",5.333333333333333,"",57.14285714285714,""
195,2022Q1,"",S08000015,"",A111H,"",Z9,d,All Specialties,d,58454,"",51140,"",649.4888888888889,"",568.2222222222222,"",87.48759708488724,""
196,2022Q1,"",S08000015,"",A210H,"",Z9,d,All Specialties,d,28936,"",26591,"",321.5111111111111,"",295.4555555555556,"",91.89590821122478,""
197,2022Q1,"",S08000015,"",S08000015,d,Z9,d,All Specialties,d,130817,"",114083,"",1453.522222222222,"",1267.588888888889,"",87.20808457616366,""
198,2022Q2,"",S08000015,"",A101H,"",Z9,d,All Specialties,d,820,"",565,"",9.010989010989013,"",6.208791208791209,"",68.90243902439025,""
199,2022Q2,"",S08000015,"",A111H,"",Z9,d,All Specialties,d,58342,"",51298,"",641.1208791208791,"",563.7142857142857,"",87.9263652257379,""
200,2022Q2,"",S08000015,"",A210H,"",Z9,d,All Specialties,d,29535,"",27479,"",324.56043956043953,"",301.967032967033,"",93.03876756390724,""
201,2022Q2,"",S08000015,"",S08000015,d,Z9,d,All Specialties,d,131067,"",115934,"",1440.2967032967033,"",1274,"",88.45399681079142,""
202,2022Q3,"",S08000015,"",A101H,"",Z9,d,All Specialties,d,715,"",590,"",7.771739130434782,"",6.413043478260869,"",82.51748251748252,""
203,2022Q3,"",S08000015,"",A111H,"",Z9,d,All Specialties,d,59047,"",51954,"",641.8152173913044,"",564.7173913043479,"",87.98753535319322,""
204,2022Q3,"",S08000015,"",A210H,"",Z9,d,All Specialties,d,29528,"",27319,"",320.95652173913044,"",296.94565217391306,"",92.51896505012192,""
205,2022Q3,"",S08000015,"",S08000015,d,Z9,d,All Specialties,d,132842,"",117461,"",1443.9347826086955,"",1276.75,"",88.42158353532767,""
206,2022Q4,p,S08000015,"",A101H,"",Z9,d,All Specialties,d,902,"",688,"",9.804347826086955,"",7.478260869565218,"",76.27494456762749,""
207,2022Q4,p,S08000015,"",A111H,"",Z9,d,All Specialties,d,60028,"",54509,"",652.4782608695652,"",592.4891304347826,"",90.805957219964,""
208,2022Q4,p,S08000015,"",A210H,"",Z9,d,All Specialties,d,29389,"",28028,"",319.44565217391306,"",304.6521739130435,"",95.3690156180884,""
209,2022Q4,p,S08000015,"",S08000015,d,Z9,d,All Specialties,d,133805,"",120442,"",1454.4021739130435,"",1309.1521739130435,"",90.01307873397855,""
210,2017Q4,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",552,"",361,"",6,"",3.9239130434782608,"",65.39855072463769,""
211,2017Q4,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",398,"",251,"",4.326086956521739,"",2.7282608695652173,"",63.06532663316583,""
212,2017Q4,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",950,"",612,"",10.326086956521738,"",6.6521739130434785,"",64.42105263157896,""
213,2018Q1,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",541,"",410,"",6.011111111111111,"",4.555555555555555,"",75.78558225508317,""
214,2018Q1,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",376,"",271,"",4.177777777777778,"",3.011111111111111,"",72.07446808510637,""
215,2018Q1,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",917,"",681,"",10.188888888888888,"",7.566666666666666,"",74.2639040348964,""
216,2018Q2,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",543,"",332,"",5.967032967032967,"",3.648351648351648,"",61.141804788213626,""
217,2018Q2,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",341,"",185,"",3.7472527472527473,"",2.032967032967033,"",54.252199413489734,""
218,2018Q2,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",884,"",517,"",9.714285714285714,"",5.681318681318682,"",58.4841628959276,""
219,2018Q3,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",9,"",8,"",0.09782608695652174,"",0.08695652173913043,"",88.88888888888889,""
220,2018Q3,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",5,"",3,"",0.05434782608695652,"",0.03260869565217391,"",60,""
221,2018Q3,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",14,"",11,"",0.15217391304347827,"",0.11956521739130437,"",78.57142857142857,""
222,2018Q4,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",2,"",2,"",0.0217391304347826,"",0.0217391304347826,"",100,""
223,2018Q4,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",2,"",2,"",0.0217391304347826,"",0.0217391304347826,"",100,""
224,2018Q4,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",4,"",4,"",0.04347826086956521,"",0.04347826086956521,"",100,""
225,2019Q1,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",1,"",1,"",0.01111111111111111,"",0.01111111111111111,"",100,""
226,2019Q1,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",3,"",3,"",0.03333333333333333,"",0.03333333333333333,"",100,""
227,2019Q1,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",4,"",4,"",0.04444444444444444,"",0.04444444444444444,"",100,""
228,2019Q2,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",1,"",1,"",0.01098901098901099,"",0.01098901098901099,"",100,""
229,2019Q2,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",1,"",1,"",0.01098901098901099,"",0.01098901098901099,"",100,""
230,2019Q2,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",2,"",2,"",0.02197802197802198,"",0.02197802197802198,"",100,""
231,2019Q3,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",1,"",1,"",0.0108695652173913,"",0.0108695652173913,"",100,""
232,2019Q3,"",S08000015,"",A210H,"",C3,"",Anaesthetics,"",1,"",1,"",0.0108695652173913,"",0.0108695652173913,"",100,""
233,2019Q3,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",2,"",2,"",0.0217391304347826,"",0.0217391304347826,"",100,""
234,2020Q1,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",3,"",3,"",0.03296703296703297,"",0.03296703296703297,"",100,""
235,2020Q1,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",3,"",3,"",0.03296703296703297,"",0.03296703296703297,"",100,""
236,2020Q3,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",2,"",2,"",0.0217391304347826,"",0.0217391304347826,"",100,""
237,2020Q3,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",2,"",2,"",0.0217391304347826,"",0.0217391304347826,"",100,""
238,2021Q4,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",1,"",1,"",0.0108695652173913,"",0.0108695652173913,"",100,""
239,2021Q4,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",1,"",1,"",0.0108695652173913,"",0.0108695652173913,"",100,""
240,2022Q2,"",S08000015,"",A111H,"",C3,"",Anaesthetics,"",1,"",1,"",0.01098901098901099,"",0.01098901098901099,"",100,""
241,2022Q2,"",S08000015,"",S08000015,d,C3,"",Anaesthetics,"",1,"",1,"",0.01098901098901099,"",0.01098901098901099,"",100,""
242,2022Q4,p,S08000015,"",A210H,"",C3,"",Anaesthetics,"",1,"",1,"",0.0108695652173913,"",0.0108695652173913,"",100,""
243,2022Q4,p,S08000015,"",S08000015,d,C3,"",Anaesthetics,"",1,"",1,"",0.0108695652173913,"",0.0108695652173913,"",100,""
244,2017Q4,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1113,"",1034,"",12.097826086956522,"",11.23913043478261,"",92.90206648697216,""
245,2017Q4,"",S08000015,"",A210H,"",A2,"",Cardiology,"",713,"",652,"",7.75,"",7.086956521739131,"",91.44460028050491,""
246,2017Q4,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1826,"",1686,"",19.847826086956523,"",18.32608695652174,"",92.33296823658269,""
247,2018Q1,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1083,"",1026,"",12.033333333333331,"",11.4,"",94.73684210526316,""
248,2018Q1,"",S08000015,"",A210H,"",A2,"",Cardiology,"",578,"",509,"",6.4222222222222225,"",5.655555555555556,"",88.06228373702423,""
249,2018Q1,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1661,"",1535,"",18.455555555555556,"",17.055555555555557,"",92.41420830824804,""
250,2018Q2,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1095,"",1019,"",12.032967032967033,"",11.197802197802195,"",93.0593607305936,""
251,2018Q2,"",S08000015,"",A210H,"",A2,"",Cardiology,"",695,"",513,"",7.637362637362638,"",5.637362637362638,"",73.81294964028777,""
252,2018Q2,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1790,"",1532,"",19.67032967032967,"",16.835164835164836,"",85.58659217877094,""
253,2018Q3,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1119,"",1032,"",12.16304347826087,"",11.217391304347826,"",92.22520107238608,""
254,2018Q3,"",S08000015,"",A210H,"",A2,"",Cardiology,"",632,"",556,"",6.869565217391305,"",6.043478260869565,"",87.9746835443038,""
255,2018Q3,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1751,"",1588,"",19.032608695652176,"",17.26086956521739,"",90.6910336950314,""
256,2018Q4,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1099,"",1022,"",11.945652173913045,"",11.108695652173912,"",92.9936305732484,""
257,2018Q4,"",S08000015,"",A210H,"",A2,"",Cardiology,"",633,"",546,"",6.880434782608695,"",5.934782608695652,"",86.25592417061611,""
258,2018Q4,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1732,"",1568,"",18.82608695652174,"",17.043478260869566,"",90.53117782909932,""
259,2019Q1,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1086,"",1029,"",12.066666666666666,"",11.433333333333334,"",94.75138121546962,""
260,2019Q1,"",S08000015,"",A210H,"",A2,"",Cardiology,"",641,"",577,"",7.122222222222222,"",6.411111111111111,"",90.01560062402497,""
261,2019Q1,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1727,"",1606,"",19.18888888888889,"",17.844444444444445,"",92.9936305732484,""
262,2019Q2,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1090,"",1027,"",11.978021978021978,"",11.285714285714286,"",94.22018348623854,""
263,2019Q2,"",S08000015,"",A210H,"",A2,"",Cardiology,"",631,"",559,"",6.934065934065934,"",6.142857142857143,"",88.58954041204437,""
264,2019Q2,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1721,"",1586,"",18.912087912087912,"",17.428571428571427,"",92.15572341661824,""
265,2019Q3,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1106,"",1017,"",12.021739130434783,"",11.054347826086955,"",91.95298372513562,""
266,2019Q3,"",S08000015,"",A210H,"",A2,"",Cardiology,"",639,"",578,"",6.945652173913044,"",6.282608695652174,"",90.45383411580596,""
267,2019Q3,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1745,"",1595,"",18.967391304347824,"",17.33695652173913,"",91.40401146131806,""
268,2019Q4,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1104,"",1039,"",12,"",11.293478260869565,"",94.1123188405797,""
269,2019Q4,"",S08000015,"",A210H,"",A2,"",Cardiology,"",605,"",538,"",6.576086956521739,"",5.8478260869565215,"",88.92561983471073,""
270,2019Q4,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1709,"",1577,"",18.57608695652174,"",17.141304347826086,"",92.2761849034523,""
271,2020Q1,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1096,"",1005,"",12.043956043956044,"",11.043956043956044,"",91.6970802919708,""
272,2020Q1,"",S08000015,"",A210H,"",A2,"",Cardiology,"",549,"",482,"",6.032967032967033,"",5.2967032967032965,"",87.79599271402549,""
273,2020Q1,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1645,"",1487,"",18.076923076923077,"",16.34065934065934,"",90.39513677811549,""
274,2020Q2,"",S08000015,"",A111H,"",A2,"",Cardiology,"",1091,"",565,"",11.989010989010987,"",6.208791208791209,"",51.787351054078826,""
275,2020Q2,"",S08000015,"",A210H,"",A2,"",Cardiology,"",438,"",317,"",4.813186813186813,"",3.4835164835164836,"",72.3744292237443,""
276,2020Q2,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1529,"",882,"",16.802197802197803,"",9.692307692307692,"",57.68476128188358,""
277,2020Q3,"",S08000015,"",A111H,"",A2,"",Cardiology,"",980,"",910,"",10.652173913043478,"",9.891304347826088,"",92.85714285714286,""
278,2020Q3,"",S08000015,"",A210H,"",A2,"",Cardiology,"",429,"",350,"",4.663043478260869,"",3.804347826086957,"",81.58508158508158,""
279,2020Q3,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1409,"",1260,"",15.315217391304348,"",13.695652173913045,"",89.42512420156139,""
280,2020Q4,"",S08000015,"",A111H,"",A2,"",Cardiology,"",598,"",574,"",6.5,"",6.239130434782608,"",95.9866220735786,""
281,2020Q4,"",S08000015,"",A210H,"",A2,"",Cardiology,"",534,"",480,"",5.804347826086956,"",5.217391304347826,"",89.88764044943821,""
282,2020Q4,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1132,"",1054,"",12.304347826086955,"",11.456521739130435,"",93.1095406360424,""
283,2021Q1,"",S08000015,"",A111H,"",A2,"",Cardiology,"",574,"",510,"",6.377777777777778,"",5.666666666666667,"",88.85017421602788,""
284,2021Q1,"",S08000015,"",A210H,"",A2,"",Cardiology,"",411,"",360,"",4.566666666666666,"",4,"",87.59124087591242,""
285,2021Q1,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",985,"",870,"",10.944444444444445,"",9.666666666666666,"",88.3248730964467,""
286,2021Q2,"",S08000015,"",A111H,"",A2,"",Cardiology,"",554,"",511,"",6.087912087912088,"",5.615384615384615,"",92.23826714801444,""
287,2021Q2,"",S08000015,"",A210H,"",A2,"",Cardiology,"",510,"",447,"",5.604395604395604,"",4.912087912087912,"",87.64705882352942,""
288,2021Q2,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1064,"",958,"",11.692307692307692,"",10.527472527472527,"",90.0375939849624,""
289,2021Q3,"",S08000015,"",A111H,"",A2,"",Cardiology,"",567,"",521,"",6.163043478260869,"",5.663043478260869,"",91.88712522045856,""
290,2021Q3,"",S08000015,"",A210H,"",A2,"",Cardiology,"",451,"",381,"",4.9021739130434785,"",4.141304347826087,"",84.47893569844788,""
291,2021Q3,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1018,"",902,"",11.065217391304348,"",9.804347826086955,"",88.60510805500982,""
292,2021Q4,"",S08000015,"",A111H,"",A2,"",Cardiology,"",559,"",494,"",6.076086956521739,"",5.369565217391305,"",88.37209302325581,""
293,2021Q4,"",S08000015,"",A210H,"",A2,"",Cardiology,"",402,"",340,"",4.369565217391305,"",3.695652173913043,"",84.57711442786069,""
294,2021Q4,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",961,"",834,"",10.445652173913045,"",9.065217391304348,"",86.78459937565036,""
295,2022Q1,"",S08000015,"",A111H,"",A2,"",Cardiology,"",532,"",479,"",5.911111111111111,"",5.322222222222222,"",90.0375939849624,""
296,2022Q1,"",S08000015,"",A210H,"",A2,"",Cardiology,"",452,"",412,"",5.022222222222222,"",4.5777777777777775,"",91.1504424778761,""
297,2022Q1,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",984,"",891,"",10.933333333333334,"",9.9,"",90.54878048780488,""
298,2022Q2,"",S08000015,"",A111H,"",A2,"",Cardiology,"",580,"",509,"",6.373626373626373,"",5.593406593406593,"",87.75862068965517,""
299,2022Q2,"",S08000015,"",A210H,"",A2,"",Cardiology,"",636,"",596,"",6.989010989010989,"",6.549450549450549,"",93.71069182389935,""
300,2022Q2,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1216,"",1105,"",13.362637362637363,"",12.142857142857142,"",90.87171052631578,""
301,2022Q3,"",S08000015,"",A111H,"",A2,"",Cardiology,"",577,"",527,"",6.271739130434782,"",5.728260869565218,"",91.33448873483536,""
302,2022Q3,"",S08000015,"",A210H,"",A2,"",Cardiology,"",506,"",444,"",5.5,"",4.826086956521739,"",87.74703557312253,""
303,2022Q3,"",S08000015,"",S08000015,d,A2,"",Cardiology,"",1083,"",971,"",11.771739130434783,"",10.554347826086955,"",89.65835641735919,""
304,2022Q4,p,S08000015,"",A111H,"",A2,"",Cardiology,"",537,"",485,"",5.836956521739131,"",5.271739130434782,"",90.316573556797,""
305,2022Q4,p,S08000015,"",A210H,"",A2,"",Cardiology,"",492,"",419,"",5.3478260869565215,"",4.554347826086956,"",85.16260162601625,""
306,2022Q4,p,S08000015,"",S08000015,d,A2,"",Cardiology,"",1029,"",904,"",11.184782608695652,"",9.826086956521738,"",87.85228377065111,""
307,2018Q1,"",S08000015,"",A111H,"",H2,"",Clinical Oncology,"",1,"",1,"",0.01111111111111111,"",0.01111111111111111,"",100,""
308,2018Q1,"",S08000015,"",S08000015,d,H2,"",Clinical Oncology,"",1,"",1,"",0.01111111111111111,"",0.01111111111111111,"",100,""
309,2017Q4,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",1,"",1,"",0.0108695652173913,"",0.0108695652173913,"",100,""
310,2017Q4,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",1,"",1,"",0.0108695652173913,"",0.0108695652173913,"",100,""
311,2018Q2,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",2,"",2,"",0.02197802197802198,"",0.02197802197802198,"",100,""
312,2018Q2,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",2,"",2,"",0.02197802197802198,"",0.02197802197802198,"",100,""
313,2019Q1,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",1,"",1,"",0.01111111111111111,"",0.01111111111111111,"",100,""
314,2019Q1,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",1,"",1,"",0.01111111111111111,"",0.01111111111111111,"",100,""
315,2019Q3,"",S08000015,"",A210H,"",H1,"",Clinical Radiology,"",2,"",2,"",0.0217391304347826,"",0.0217391304347826,"",100,""
316,2019Q3,"",S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",2,"",2,"",0.0217391304347826,"",0.0217391304347826,"",100,""
317,2022Q4,p,S08000015,"",A210H,"",H1,"",Clinical Radiology,"",3,"",3,"",0.03260869565217391,"",0.03260869565217391,"",100,""
318,2022Q4,p,S08000015,"",S08000015,d,H1,"",Clinical Radiology,"",3,"",3,"",0.03260869565217391,"",0.03260869565217391,"",100,""
319,2018Q1,"",S08000015,"",A111H,"",D1,"",Community Dental Practice,"",1,"",1,"",0.01111111111111111,"",0.01111111111111111,"",100,""
320,2018Q1,"",S08000015,"",S08000015,d,D1,"",Community Dental Practice,"",1,"",1,"",0.01111111111111111,"",0.01111111111111111,"",100,""
321,2019Q2,"",S08000015,"",A111H,"",D1,"",Community Dental Practice,"",2,"",2,"",0.02197802197802198,"",0.02197802197802198,"",100,""
322,2019Q2,"",S08000015,"",S08000015,d,D1,"",Community Dental Practice,"",2,"",2,"",0.02197802197802198,"",0.02197802197802198,"",100,""
323,2021Q3,"",S08000015,"",A111H,"",D1,"",Community Dental Practice,"",1,"",1,"",0.0108695652173913,"",0.0108695652173913,"",100,""
324,2021Q3,"",S08000015,"",S08000015,d,D1,"",Community Dental Practice,"",1,"",1,"",0.0108695652173913,"",0.0108695652173913,"",100,""
325,2017Q4,"",S08000015,"",A101H,"","","",Community Grouping,d,1195,"",625,"",12.98913043478261,"",6.793478260869565,"",52.30125523012552,""
326,2017Q4,"",S08000015,"",S08000015,d,"","",Community Grouping,d,5499,"",3865,"",59.77173913043478,"",42.01086956521739,"",70.28550645571923,""
327,2018Q1,"",S08000015,"",A101H,"","","",Community Grouping,d,1084,"",871,"",12.044444444444444,"",9.677777777777775,"",80.35055350553505,""
328,2018Q1,"",S08000015,"",S08000015,d,"","",Community Grouping,d,5414,"",4322,"",60.15555555555556,"",48.022222222222226,"",79.83007018840044,""
329,2018Q2,"",S08000015,"",A101H,"","","",Community Grouping,d,1092,"",653,"",12,"",7.175824175824176,"",59.7985347985348,""
330,2018Q2,"",S08000015,"",S08000015,d,"","",Community Grouping,d,5304,"",3401,"",58.285714285714285,"",37.37362637362637,"",64.12141779788838,""
331,2018Q3,"",S08000015,"",A101H,"","","",Community Grouping,d,1105,"",651,"",12.01086956521739,"",7.076086956521739,"",58.91402714932127,""
332,2018Q3,"",S08000015,"",S08000015,d,"","",Community Grouping,d,4824,"",3189,"",52.43478260869565,"",34.66304347826087,"",66.10696517412936,""
333,2018Q4,"",S08000015,"",A101H,"","","",Community Grouping,d,1104,"",653,"",12,"",7.0978260869565215,"",59.14855072463768,""
334,2018Q4,"",S08000015,"",S08000015,d,"","",Community Grouping,d,5231,"",3591,"",56.858695652173914,"",39.03260869565217,"",68.64844198050085,""
335,2019Q1,"",S08000015,"",A101H,"","","",Community Grouping,d,1038,"",661,"",11.533333333333331,"",7.344444444444444,"",63.68015414258189,""
336,2019Q1,"",S08000015,"",S08000015,d,"","",Community Grouping,d,5353,"",4130,"",59.477777777777774,"",45.888888888888886,"",77.1529983186998,""
